time;V(/VoutN)1;V(/VoutP)1;V(/BiasOut)1;a
0,196423;0,395278;-0,407019;-0,0223767;
0,196433;0,398815;-0,410525;-0,0226267;
0,196443;0,402332;-0,414013;-0,0228755;
0,196453;0,405829;-0,417481;-0,0231232;
0,196463;0,409306;-0,42093;-0,0233698;
0,196473;0,412763;-0,424359;-0,0236151;
0,196483;0,4162;-0,427769;-0,0238593;
0,196493;0,419616;-0,431159;-0,0241023;
0,196503;0,423012;-0,434528;-0,024344;
0,196513;0,426387;-0,437877;-0,0245845;
0,196523;0,429741;-0,441206;-0,0248238;
0,196533;0,433075;-0,444515;-0,0250619;
0,196543;0,436387;-0,447803;-0,0252987;
0,196553;0,439677;-0,45107;-0,0255342;
0,196563;0,442946;-0,454315;-0,0257684;
0,196573;0,446193;-0,45754;-0,0260013;
0,196583;0,449419;-0,460744;-0,026233;
0,196593;0,452622;-0,463925;-0,0264633;
0,196603;0,455804;-0,467086;-0,0266923;
0,196613;0,458963;-0,470224;-0,02692;
0,196623;0,462099;-0,473341;-0,0271463;
0,196633;0,465213;-0,476435;-0,0273713;
0,196643;0,468304;-0,479508;-0,0275948;
0,196653;0,471373;-0,482558;-0,0278171;
0,196663;0,474418;-0,485585;-0,0280379;
0,196673;0,47744;-0,48859;-0,0282573;
0,196683;0,480439;-0,491572;-0,0284753;
0,196693;0,483414;-0,494531;-0,028692;
0,196703;0,486365;-0,497467;-0,0289071;
0,196713;0,489293;-0,500379;-0,0291209;
0,196723;0,492197;-0,503268;-0,0293331;
0,196733;0,495077;-0,506134;-0,029544;
0,196743;0,497933;-0,508976;-0,0297533;
0,196753;0,500764;-0,511795;-0,0299612;
0,196763;0,503571;-0,514589;-0,0301676;
0,196773;0,506353;-0,51736;-0,0303725;
0,196783;0,509111;-0,520106;-0,0305759;
0,196793;0,511843;-0,522828;-0,0307777;
0,196803;0,514551;-0,525525;-0,0309781;
0,196813;0,517234;-0,528198;-0,0311769;
0,196823;0,519891;-0,530846;-0,0313741;
0,196833;0,522523;-0,53347;-0,0315698;
0,196843;0,52513;-0,536068;-0,031764;
0,196853;0,527711;-0,538642;-0,0319566;
0,196863;0,530266;-0,54119;-0,0321475;
0,196873;0,532795;-0,543713;-0,0323369;
0,196883;0,535298;-0,54621;-0,0325247;
0,196893;0,537776;-0,548682;-0,0327109;
0,196903;0,540227;-0,551128;-0,0328955;
0,196913;0,542651;-0,553549;-0,0330784;
0,196923;0,545049;-0,555943;-0,0332597;
0,196933;0,547421;-0,558312;-0,0334394;
0,196943;0,549766;-0,560654;-0,0336174;
0,196953;0,552084;-0,56297;-0,0337938;
0,196963;0,554375;-0,56526;-0,0339684;
0,196973;0,556639;-0,567523;-0,0341415;
0,196983;0,558877;-0,56976;-0,0343128;
0,196993;0,561086;-0,57197;-0,0344824;
0,197003;0,563269;-0,574153;-0,0346503;
0,197013;0,565424;-0,576309;-0,0348166;
0,197023;0,567552;-0,578438;-0,0349811;
0,197033;0,569652;-0,580541;-0,0351439;
0,197043;0,571724;-0,582616;-0,0353049;
0,197053;0,573768;-0,584663;-0,0354643;
0,197063;0,575784;-0,586684;-0,0356218;
0,197073;0,577773;-0,588677;-0,0357777;
0,197083;0,579733;-0,590642;-0,0359317;
0,197093;0,581665;-0,592579;-0,036084;
0,197103;0,583569;-0,594489;-0,0362345;
0,197113;0,585444;-0,596371;-0,0363833;
0,197123;0,58729;-0,598225;-0,0365302;
0,197133;0,589109;-0,600051;-0,0366754;
0,197143;0,590898;-0,601849;-0,0368187;
0,197153;0,592659;-0,603618;-0,0369603;
0,197163;0,594391;-0,60536;-0,0371;
0,197173;0,596094;-0,607073;-0,0372379;
0,197183;0,597768;-0,608757;-0,037374;
0,197193;0,599413;-0,610413;-0,0375083;
0,197203;0,601028;-0,61204;-0,0376407;
0,197213;0,602615;-0,613639;-0,0377713;
0,197223;0,604172;-0,615208;-0,0379;
0,197233;0,6057;-0,616749;-0,0380268;
0,197243;0,607198;-0,618261;-0,0381518;
0,197253;0,608667;-0,619744;-0,0382749;
0,197263;0,610106;-0,621198;-0,0383962;
0,197273;0,611515;-0,622623;-0,0385156;
0,197283;0,612895;-0,624019;-0,038633;
0,197293;0,614245;-0,625385;-0,0387486;
0,197303;0,615565;-0,626722;-0,0388623;
0,197313;0,616855;-0,628029;-0,0389741;
0,197323;0,618115;-0,629308;-0,039084;
0,197333;0,619345;-0,630556;-0,039192;
0,197343;0,620545;-0,631775;-0,039298;
0,197353;0,621715;-0,632964;-0,0394022;
0,197363;0,622854;-0,634124;-0,0395044;
0,197373;0,623963;-0,635254;-0,0396047;
0,197383;0,625042;-0,636354;-0,039703;
0,197393;0,626091;-0,637424;-0,0397994;
0,197403;0,627109;-0,638464;-0,0398939;
0,197413;0,628096;-0,639475;-0,0399864;
0,197423;0,629053;-0,640455;-0,0400769;
0,197433;0,62998;-0,641405;-0,0401655;
0,197443;0,630876;-0,642325;-0,0402522;
0,197453;0,631741;-0,643215;-0,0403368;
0,197463;0,632575;-0,644075;-0,0404195;
0,197473;0,633379;-0,644904;-0,0405003;
0,197483;0,634152;-0,645704;-0,040579;
0,197493;0,634894;-0,646473;-0,0406558;
0,197503;0,635605;-0,647211;-0,0407306;
0,197513;0,636285;-0,647919;-0,0408034;
0,197523;0,636935;-0,648597;-0,0408742;
0,197533;0,637553;-0,649245;-0,0409431;
0,197543;0,638141;-0,649861;-0,0410099;
0,197553;0,638697;-0,650448;-0,0410747;
0,197563;0,639223;-0,651004;-0,0411376;
0,197573;0,639717;-0,651529;-0,0411984;
0,197583;0,64018;-0,652023;-0,0412572;
0,197593;0,640612;-0,652488;-0,041314;
0,197603;0,641013;-0,652921;-0,0413688;
0,197613;0,641383;-0,653324;-0,0414216;
0,197623;0,641722;-0,653696;-0,0414724;
0,197633;0,642029;-0,654037;-0,0415212;
0,197643;0,642306;-0,654348;-0,0415679;
0,197653;0,642551;-0,654628;-0,0416126;
0,197663;0,642764;-0,654877;-0,0416553;
0,197673;0,642947;-0,655095;-0,041696;
0,197683;0,643098;-0,655283;-0,0417346;
0,197693;0,643219;-0,65544;-0,0417712;
0,197703;0,643307;-0,655566;-0,0418058;
0,197713;0,643365;-0,655661;-0,0418383;
0,197723;0,643391;-0,655726;-0,0418688;
0,197733;0,643386;-0,65576;-0,0418973;
0,197743;0,64335;-0,655763;-0,0419237;
0,197753;0,643283;-0,655735;-0,0419482;
0,197763;0,643184;-0,655676;-0,0419705;
0,197773;0,643054;-0,655587;-0,0419908;
0,197783;0,642893;-0,655467;-0,0420091;
0,197793;0,642701;-0,655316;-0,0420254;
0,197803;0,642477;-0,655134;-0,0420396;
0,197813;0,642222;-0,654921;-0,0420518;
0,197823;0,641936;-0,654678;-0,0420619;
0,197833;0,641619;-0,654404;-0,04207;
0,197843;0,64127;-0,654099;-0,042076;
0,197853;0,64089;-0,653764;-0,04208;
0,197863;0,64048;-0,653398;-0,042082;
0,197873;0,640038;-0,653001;-0,0420819;
0,197883;0,639565;-0,652573;-0,0420798;
0,197893;0,639061;-0,652115;-0,0420757;
0,197903;0,638525;-0,651627;-0,0420695;
0,197913;0,637959;-0,651107;-0,0420612;
0,197923;0,637362;-0,650557;-0,042051;
0,197933;0,636734;-0,649977;-0,0420387;
0,197943;0,636075;-0,649366;-0,0420243;
0,197953;0,635385;-0,648724;-0,0420079;
0,197963;0,634664;-0,648052;-0,0419895;
0,197973;0,633912;-0,64735;-0,0419691;
0,197983;0,633129;-0,646617;-0,0419466;
0,197993;0,632316;-0,645854;-0,0419221;
0,198003;0,631472;-0,645061;-0,0418956;
0,198013;0,630597;-0,644237;-0,041867;
0,198023;0,629692;-0,643383;-0,0418364;
0,198033;0,628756;-0,642499;-0,0418038;
0,198043;0,627789;-0,641584;-0,0417692;
0,198053;0,626792;-0,64064;-0,0417325;
0,198063;0,625764;-0,639665;-0,0416938;
0,198073;0,624706;-0,638661;-0,0416531;
0,198083;0,623618;-0,637626;-0,0416104;
0,198093;0,622499;-0,636562;-0,0415657;
0,198103;0,62135;-0,635468;-0,041519;
0,198113;0,620171;-0,634343;-0,0414703;
0,198123;0,618962;-0,633189;-0,0414195;
0,198133;0,617722;-0,632006;-0,0413668;
0,198143;0,616453;-0,630792;-0,041312;
0,198153;0,615153;-0,62955;-0,0412553;
0,198163;0,613824;-0,628277;-0,0411966;
0,198173;0,612465;-0,626975;-0,0411359;
0,198183;0,611076;-0,625644;-0,0410732;
0,198193;0,609657;-0,624283;-0,0410085;
0,198203;0,608209;-0,622893;-0,0409419;
0,198213;0,606731;-0,621474;-0,0408732;
0,198223;0,605223;-0,620025;-0,0408026;
0,198233;0,603686;-0,618548;-0,04073;
0,198243;0,60212;-0,617041;-0,0406555;
0,198253;0,600525;-0,615506;-0,040579;
0,198263;0,5989;-0,613942;-0,0405005;
0,198273;0,597246;-0,612349;-0,0404201;
0,198283;0,595563;-0,610727;-0,0403378;
0,198293;0,593851;-0,609076;-0,0402535;
0,198303;0,59211;-0,607397;-0,0401672;
0,198313;0,590341;-0,60569;-0,0400791;
0,198323;0,588542;-0,603954;-0,0399889;
0,198333;0,586715;-0,602189;-0,0398969;
0,198343;0,58486;-0,600397;-0,039803;
0,198353;0,582976;-0,598576;-0,0397071;
0,198363;0,581063;-0,596727;-0,0396093;
0,198373;0,579122;-0,594851;-0,0395096;
0,198383;0,577154;-0,592946;-0,039408;
0,198393;0,575157;-0,591014;-0,0393045;
0,198403;0,573132;-0,589054;-0,0391991;
0,198413;0,571079;-0,587066;-0,0390919;
0,198423;0,568998;-0,585051;-0,0389827;
0,198433;0,566889;-0,583008;-0,0388717;
0,198443;0,564753;-0,580938;-0,0387588;
0,198453;0,56259;-0,578841;-0,0386441;
0,198463;0,560399;-0,576717;-0,0385274;
0,198473;0,558181;-0,574565;-0,038409;
0,198483;0,555935;-0,572387;-0,0382887;
0,198493;0,553663;-0,570182;-0,0381665;
0,198503;0,551363;-0,56795;-0,0380425;
0,198513;0,549037;-0,565692;-0,0379167;
0,198523;0,546684;-0,563407;-0,0377891;
0,198533;0,544304;-0,561096;-0,0376597;
0,198543;0,541898;-0,558758;-0,0375284;
0,198553;0,539465;-0,556395;-0,0373953;
0,198563;0,537006;-0,554005;-0,0372605;
0,198573;0,534521;-0,551589;-0,0371239;
0,198583;0,53201;-0,549148;-0,0369854;
0,198593;0,529473;-0,546681;-0,0368452;
0,198603;0,52691;-0,544188;-0,0367033;
0,198613;0,524321;-0,541669;-0,0365596;
0,198623;0,521707;-0,539126;-0,0364141;
0,198633;0,519067;-0,536557;-0,0362669;
0,198643;0,516402;-0,533963;-0,0361179;
0,198653;0,513712;-0,531344;-0,0359672;
0,198663;0,510996;-0,5287;-0,0358148;
0,198673;0,508256;-0,526032;-0,0356607;
0,198683;0,505491;-0,523339;-0,0355048;
0,198693;0,502702;-0,520621;-0,0353473;
0,198703;0,499887;-0,517879;-0,0351881;
0,198713;0,497049;-0,515113;-0,0350272;
0,198723;0,494186;-0,512323;-0,0348646;
0,198733;0,491299;-0,509509;-0,0347003;
0,198743;0,488388;-0,506671;-0,0345344;
0,198753;0,485453;-0,503809;-0,0343669;
0,198763;0,482494;-0,500924;-0,0341977;
0,198773;0,479512;-0,498015;-0,0340268;
0,198783;0,476506;-0,495084;-0,0338543;
0,198793;0,473477;-0,492129;-0,0336803;
0,198803;0,470425;-0,489151;-0,0335046;
0,198813;0,46735;-0,48615;-0,0333273;
0,198823;0,464252;-0,483126;-0,0331484;
0,198833;0,461132;-0,48008;-0,0329679;
0,198843;0,457989;-0,477012;-0,0327859;
0,198853;0,454823;-0,473921;-0,0326023;
0,198863;0,451635;-0,470808;-0,0324171;
0,198873;0,448425;-0,467674;-0,0322304;
0,198883;0,445193;-0,464517;-0,0320421;
0,198893;0,44194;-0,461339;-0,0318524;
0,198903;0,438664;-0,458139;-0,0316611;
0,198913;0,435368;-0,454918;-0,0314683;
0,198923;0,43205;-0,451676;-0,031274;
0,198933;0,42871;-0,448412;-0,0310782;
0,198943;0,42535;-0,445128;-0,0308809;
0,198953;0,421969;-0,441823;-0,0306822;
0,198963;0,418567;-0,438497;-0,030482;
0,198973;0,415145;-0,435151;-0,0302803;
0,198983;0,411702;-0,431785;-0,0300772;
0,198993;0,408239;-0,428399;-0,0298727;
0,199003;0,404756;-0,424992;-0,0296668;
0,199013;0,401254;-0,421566;-0,0294594;
0,199023;0,397731;-0,418121;-0,0292507;
0,199033;0,394189;-0,414655;-0,0290405;
0,199043;0,390628;-0,411171;-0,028829;
0,199053;0,387047;-0,407667;-0,0286162;
0,199063;0,383448;-0,404145;-0,0284019;
0,199073;0,37983;-0,400604;-0,0281863;
0,199083;0,376193;-0,397044;-0,0279694;
0,199093;0,372537;-0,393465;-0,0277511;
0,199103;0,368863;-0,389869;-0,0275316;
0,199113;0,365171;-0,386254;-0,0273107;
0,199123;0,361461;-0,382622;-0,0270885;
0,199133;0,357733;-0,378971;-0,0268651;
0,199143;0,353988;-0,375303;-0,0266404;
0,199153;0,350225;-0,371618;-0,0264144;
0,199163;0,346445;-0,367915;-0,0261872;
0,199173;0,342648;-0,364196;-0,0259587;
0,199183;0,338834;-0,360459;-0,025729;
0,199193;0,335003;-0,356706;-0,0254981;
0,199203;0,331156;-0,352936;-0,025266;
0,199213;0,327292;-0,34915;-0,0250327;
0,199223;0,323413;-0,345348;-0,0247982;
0,199233;0,319517;-0,34153;-0,0245626;
0,199243;0,315605;-0,337696;-0,0243258;
0,199253;0,311678;-0,333846;-0,0240878;
0,199263;0,307736;-0,329981;-0,0238487;
0,199273;0,303778;-0,326101;-0,0236085;
0,199283;0,299805;-0,322206;-0,0233672;
0,199293;0,295818;-0,318295;-0,0231248;
0,199303;0,291815;-0,314371;-0,0228813;
0,199313;0,287799;-0,310431;-0,0226367;
0,199323;0,283768;-0,306478;-0,0223911;
0,199333;0,279722;-0,30251;-0,0221444;
0,199343;0,275663;-0,298528;-0,0218966;
0,199353;0,271591;-0,294533;-0,0216479;
0,199363;0,267505;-0,290524;-0,0213981;
0,199373;0,263405;-0,286502;-0,0211473;
0,199383;0,259292;-0,282466;-0,0208956;
0,199393;0,255167;-0,278418;-0,0206429;
0,199403;0,251029;-0,274356;-0,0203891;
0,199413;0,246878;-0,270283;-0,0201345;
0,199423;0,242715;-0,266196;-0,0198789;
0,199433;0,23854;-0,262098;-0,0196224;
0,199443;0,234353;-0,257988;-0,0193649;
0,199453;0,230154;-0,253865;-0,0191066;
0,199463;0,225944;-0,249732;-0,0188474;
0,199473;0,221722;-0,245587;-0,0185873;
0,199483;0,217489;-0,24143;-0,0183263;
0,199493;0,213246;-0,237263;-0,0180645;
0,199503;0,208991;-0,233084;-0,0178019;
0,199513;0,204726;-0,228896;-0,0175384;
0,199523;0,200451;-0,224696;-0,0172741;
0,199533;0,196166;-0,220487;-0,017009;
0,199543;0,191871;-0,216268;-0,0167432;
0,199553;0,187566;-0,212038;-0,0164765;
0,199563;0,183251;-0,207799;-0,0162091;
0,199573;0,178928;-0,203551;-0,015941;
0,199583;0,174595;-0,199294;-0,0156721;
0,199593;0,170254;-0,195027;-0,0154025;
0,199603;0,165903;-0,190752;-0,0151322;
0,199613;0,161545;-0,186468;-0,0148612;
0,199623;0,157178;-0,182176;-0,0145895;
0,199633;0,152803;-0,177875;-0,0143172;
0,199643;0,14842;-0,173567;-0,0140442;
0,199653;0,14403;-0,169251;-0,0137705;
0,199663;0,139632;-0,164927;-0,0134963;
0,199673;0,135227;-0,160596;-0,0132214;
0,199683;0,130815;-0,156258;-0,0129459;
0,199693;0,126396;-0,151913;-0,0126698;
0,199703;0,121971;-0,147561;-0,0123932;
0,199713;0,11754;-0,143202;-0,012116;
0,199723;0,113102;-0,138838;-0,0118383;
0,199733;0,108658;-0,134467;-0,01156;
0,199743;0,104209;-0,13009;-0,0112812;
0,199753;0,0997538;-0,125707;-0,0110019;
0,199763;0,0952936;-0,121319;-0,0107221;
0,199773;0,0908284;-0,116926;-0,0104419;
0,199783;0,0863582;-0,112528;-0,0101612;
0,199793;0,0818835;-0,108125;-0,00988001;
0,199803;0,0774043;-0,103717;-0,0095984;
0,199813;0,0729209;-0,0993049;-0,00931638;
0,199823;0,0684334;-0,0948885;-0,00903395;
0,199833;0,0639422;-0,090468;-0,00875113;
0,199843;0,0594474;-0,0860438;-0,00846792;
0,199853;0,0549493;-0,081616;-0,00818435;
0,199863;0,050448;-0,0771848;-0,00790043;
0,199873;0,0459438;-0,0727504;-0,00761617;
0,199883;0,0414368;-0,0683131;-0,00733159;
0,199893;0,0369274;-0,063873;-0,0070467;
0,199903;0,0324156;-0,0594305;-0,00676151;
0,199913;0,0279018;-0,0549855;-0,00647604;
0,199923;0,0233862;-0,0505385;-0,0061903;
0,199933;0,0188689;-0,0460896;-0,00590431;
0,199943;0,0143502;-0,041639;-0,00561808;
0,199953;0,00983026;-0,037187;-0,00533163;
0,199963;0,00530934;-0,0327337;-0,00504496;
0,199973;0,000787654;-0,0282793;-0,00475809;
0,199983;-0,00373459;-0,0238241;-0,00447104;
0,199993;-0,00825718;-0,0193683;-0,00418382;
0,200003;-0,0127799;-0,0149121;-0,00389645;
0,200013;-0,0173025;-0,0104557;-0,00360894;
0,200023;-0,0218248;-0,00599937;-0,00332129;
0,200033;-0,0263466;-0,00154323;-0,00303354;
0,200043;-0,0308677;0,00291246;-0,00274569;
0,200053;-0,0353878;0,00736749;-0,00245775;
0,200063;-0,0399068;0,0118216;-0,00216974;
0,200073;-0,0444243;0,0162747;-0,00188168;
0,200083;-0,0489403;0,0207265;-0,00159357;
0,200093;-0,0534544;0,0251768;-0,00130544;
0,200103;-0,0579665;0,0296253;-0,00101729;
0,200113;-0,0624764;0,0340719;-0,00072914;
0,200123;-0,0669837;0,0385164;-0,000441006;
0,200133;-0,0714885;0,0429585;-0,000152901;
0,200143;-0,0759903;0,047398;0,000135161;
0,200153;-0,080489;0,0518347;0,000423167;
0,200163;-0,0849844;0,0562685;0,000711101;
0,200173;-0,0894762;0,060699;0,00099895;
0,200183;-0,0939643;0,0651261;0,0012867;
0,200193;-0,0984484;0,0695496;0,00157434;
0,200203;-0,102928;0,0739692;0,00186185;
0,200213;-0,107404;0,0783848;0,00214921;
0,200223;-0,111875;0,0827961;0,00243642;
0,200233;-0,116341;0,087203;0,00272347;
0,200243;-0,120802;0,0916052;0,00301032;
0,200253;-0,125258;0,0960024;0,00329698;
0,200263;-0,129708;0,100395;0,00358343;
0,200273;-0,134153;0,104781;0,00386965;
0,200283;-0,138592;0,109163;0,00415563;
0,200293;-0,143024;0,113538;0,00444136;
0,200303;-0,147451;0,117908;0,00472682;
0,200313;-0,151871;0,122271;0,00501199;
0,200323;-0,156284;0,126629;0,00529687;
0,200333;-0,16069;0,130979;0,00558144;
0,200343;-0,165089;0,135323;0,00586569;
0,200353;-0,169481;0,13966;0,00614959;
0,200363;-0,173865;0,143989;0,00643315;
0,200373;-0,178241;0,148312;0,00671633;
0,200383;-0,182609;0,152626;0,00699914;
0,200393;-0,186969;0,156933;0,00728156;
0,200403;-0,191321;0,161232;0,00756356;
0,200413;-0,195664;0,165522;0,00784515;
0,200423;-0,199998;0,169804;0,00812629;
0,200433;-0,204323;0,174078;0,00840699;
0,200443;-0,208639;0,178343;0,00868723;
0,200453;-0,212946;0,182598;0,00896699;
0,200463;-0,217243;0,186845;0,00924626;
0,200473;-0,22153;0,191082;0,00952502;
0,200483;-0,225807;0,195309;0,00980327;
0,200493;-0,230073;0,199526;0,010081;
0,200503;-0,23433;0,203734;0,0103582;
0,200513;-0,238575;0,207931;0,0106348;
0,200523;-0,24281;0,212118;0,0109108;
0,200533;-0,247033;0,216294;0,0111863;
0,200543;-0,251246;0,220459;0,0114611;
0,200553;-0,255446;0,224613;0,0117353;
0,200563;-0,259636;0,228756;0,012009;
0,200573;-0,263813;0,232887;0,0122819;
0,200583;-0,267978;0,237007;0,0125542;
0,200593;-0,272131;0,241115;0,0128259;
0,200603;-0,276271;0,245211;0,0130969;
0,200613;-0,280399;0,249295;0,0133671;
0,200623;-0,284514;0,253366;0,0136367;
0,200633;-0,288615;0,257425;0,0139056;
0,200643;-0,292704;0,26147;0,0141737;
0,200653;-0,296779;0,265503;0,014441;
0,200663;-0,30084;0,269523;0,0147077;
0,200673;-0,304888;0,273529;0,0149735;
0,200683;-0,308921;0,277522;0,0152385;
0,200693;-0,312941;0,281501;0,0155028;
0,200703;-0,316945;0,285466;0,0157662;
0,200713;-0,320936;0,289416;0,0160288;
0,200723;-0,324911;0,293353;0,0162906;
0,200733;-0,328871;0,297275;0,0165516;
0,200743;-0,332816;0,301182;0,0168116;
0,200753;-0,336746;0,305074;0,0170708;
0,200763;-0,34066;0,308951;0,0173291;
0,200773;-0,344559;0,312813;0,0175865;
0,200783;-0,348441;0,316659;0,017843;
0,200793;-0,352308;0,32049;0,0180985;
0,200803;-0,356158;0,324305;0,0183531;
0,200813;-0,359992;0,328104;0,0186068;
0,200823;-0,363808;0,331887;0,0188595;
0,200833;-0,367609;0,335653;0,0191112;
0,200843;-0,371392;0,339403;0,0193619;
0,200853;-0,375157;0,343136;0,0196117;
0,200863;-0,378906;0,346852;0,0198604;
0,200873;-0,382637;0,350552;0,0201081;
0,200883;-0,38635;0,354233;0,0203547;
0,200893;-0,390045;0,357898;0,0206003;
0,200903;-0,393722;0,361545;0,0208449;
0,200913;-0,39738;0,365174;0,0210883;
0,200923;-0,401021;0,368785;0,0213307;
0,200933;-0,404642;0,372378;0,021572;
0,200943;-0,408245;0,375952;0,0218121;
0,200953;-0,411829;0,379508;0,0220512;
0,200963;-0,415393;0,383046;0,0222891;
0,200973;-0,418939;0,386564;0,0225258;
0,200983;-0,422465;0,390064;0,0227614;
0,200993;-0,425971;0,393545;0,0229959;
0,201003;-0,429457;0,397006;0,0232291;
0,201013;-0,432923;0,400448;0,0234612;
0,201023;-0,43637;0,40387;0,023692;
0,201033;-0,439795;0,407272;0,0239217;
0,201043;-0,443201;0,410654;0,0241501;
0,201053;-0,446585;0,414016;0,0243772;
0,201063;-0,449949;0,417358;0,0246032;
0,201073;-0,453292;0,42068;0,0248278;
0,201083;-0,456614;0,423981;0,0250512;
0,201093;-0,459914;0,427261;0,0252733;
0,201103;-0,463193;0,43052;0,0254941;
0,201113;-0,466451;0,433758;0,0257136;
0,201123;-0,469687;0,436975;0,0259318;
0,201133;-0,4729;0,44017;0,0261487;
0,201143;-0,476092;0,443344;0,0263642;
0,201153;-0,479261;0,446496;0,0265784;
0,201163;-0,482408;0,449626;0,0267913;
0,201173;-0,485533;0,452735;0,0270027;
0,201183;-0,488635;0,455821;0,0272128;
0,201193;-0,491714;0,458885;0,0274215;
0,201203;-0,49477;0,461926;0,0276288;
0,201213;-0,497803;0,464945;0,0278346;
0,201223;-0,500812;0,467941;0,0280391;
0,201233;-0,503799;0,470915;0,0282421;
0,201243;-0,506761;0,473865;0,0284437;
0,201253;-0,5097;0,476792;0,0286439;
0,201263;-0,512616;0,479696;0,0288425;
0,201273;-0,515507;0,482576;0,0290397;
0,201283;-0,518374;0,485433;0,0292355;
0,201293;-0,521217;0,488266;0,0294297;
0,201303;-0,524035;0,491076;0,0296224;
0,201313;-0,526829;0,493861;0,0298137;
0,201323;-0,529599;0,496622;0,0300034;
0,201333;-0,532343;0,499359;0,0301916;
0,201343;-0,535063;0,502072;0,0303782;
0,201353;-0,537757;0,50476;0,0305633;
0,201363;-0,540427;0,507423;0,0307468;
0,201373;-0,543071;0,510062;0,0309288;
0,201383;-0,545689;0,512676;0,0311092;
0,201393;-0,548283;0,515265;0,031288;
0,201403;-0,55085;0,517828;0,0314653;
0,201413;-0,553392;0,520367;0,0316409;
0,201423;-0,555907;0,52288;0,0318149;
0,201433;-0,558397;0,525367;0,0319873;
0,201443;-0,560861;0,527829;0,0321581;
0,201453;-0,563298;0,530266;0,0323272;
0,201463;-0,565709;0,532676;0,0324947;
0,201473;-0,568093;0,53506;0,0326606;
0,201483;-0,570451;0,537419;0,0328248;
0,201493;-0,572782;0,539751;0,0329873;
0,201503;-0,575086;0,542057;0,0331481;
0,201513;-0,577363;0,544336;0,0333073;
0,201523;-0,579613;0,546589;0,0334647;
0,201533;-0,581836;0,548816;0,0336205;
0,201543;-0,584032;0,551015;0,0337745;
0,201553;-0,5862;0,553188;0,0339269;
0,201563;-0,588341;0,555334;0,0340775;
0,201573;-0,590454;0,557453;0,0342264;
0,201583;-0,59254;0,559544;0,0343735;
0,201593;-0,594598;0,561609;0,0345189;
0,201603;-0,596627;0,563646;0,0346626;
0,201613;-0,598629;0,565655;0,0348045;
0,201623;-0,600603;0,567637;0,0349446;
0,201633;-0,602549;0,569592;0,0350829;
0,201643;-0,604466;0,571519;0,0352195;
0,201653;-0,606355;0,573417;0,0353543;
0,201663;-0,608216;0,575288;0,0354872;
0,201673;-0,610048;0,577131;0,0356184;
0,201683;-0,611851;0,578946;0,0357478;
0,201693;-0,613626;0,580733;0,0358753;
0,201703;-0,615371;0,582492;0,0360011;
0,201713;-0,617088;0,584222;0,036125;
0,201723;-0,618776;0,585923;0,0362471;
0,201733;-0,620435;0,587597;0,0363673;
0,201743;-0,622065;0,589241;0,0364857;
0,201753;-0,623666;0,590857;0,0366022;
0,201763;-0,625237;0,592445;0,0367169;
0,201773;-0,626779;0,594003;0,0368297;
0,201783;-0,628292;0,595533;0,0369406;
0,201793;-0,629775;0,597033;0,0370497;
0,201803;-0,631229;0,598505;0,0371569;
0,201813;-0,632652;0,599947;0,0372622;
0,201823;-0,634047;0,60136;0,0373656;
0,201833;-0,635411;0,602744;0,0374671;
