time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1
0,442903;-0,0642725;0,627107;-0,647094
0,443003;-0,0649779;0,634334;-0,654322
0,443103;-0,0654434;0,638484;-0,658474
0,443203;-0,0656675;0,639537;-0,65953
0,443303;-0,0656497;0,637489;-0,657484
0,443403;-0,0653907;0,632349;-0,652346
0,443503;-0,0648922;0,624143;-0,644141
0,443603;-0,0641571;0,612908;-0,632908
0,443703;-0,0631894;0,598698;-0,618701
0,443803;-0,0619942;0,581583;-0,601587
0,443903;-0,0605776;0,561642;-0,581648
0,444003;-0,0589467;0,538972;-0,55898
0,444103;-0,0571096;0,51368;-0,53369
0,444203;-0,0550756;0,485888;-0,5059
0,444303;-0,0528545;0,455728;-0,475741
0,444403;-0,0504573;0,423344;-0,443359
0,444503;-0,0478955;0,388891;-0,408908
0,444603;-0,0451817;0,352534;-0,372551
0,444703;-0,0423289;0,314445;-0,334464
0,444803;-0,0393509;0,274807;-0,294827
0,444903;-0,036262;0,233809;-0,25383
0,445003;-0,0330769;0,191647;-0,211669
0,445103;-0,029811;0,148522;-0,168545
0,445203;-0,0264798;0,10464;-0,124664
0,445303;-0,0230992;0,0602107;-0,0802355
0,445403;-0,0196851;0,0154462;-0,0354715
0,445503;-0,016254;-0,0294399;0,00941418
0,445603;-0,0128218;-0,0742331;0,0542071
0,445703;-0,00940497;-0,11872;0,0986935
0,445803;-0,00601948;-0,162687;0,142661
0,445903;-0,00268129;-0,205925;0,185899
0,446003;0,000593954;-0,248228;0,228202
0,446103;0,00379091;-0,289393;0,269368
0,446203;0,00689466;-0,329224;0,309199
0,446303;0,00989075;-0,367531;0,347507
0,446403;0,0127653;-0,404131;0,384107
0,446503;0,015505;-0,438849;0,418826
0,446603;0,0180972;-0,471518;0,451497
0,446703;0,0205301;-0,501985;0,481964
0,446803;0,0227926;-0,530101;0,510082
0,446903;0,0248743;-0,555735;0,535717
0,447003;0,0267661;-0,578763;0,558746
0,447103;0,0284594;-0,599074;0,579059
0,447203;0,0299467;-0,616573;0,596559
0,447303;0,0312218;-0,631176;0,611163
0,447403;0,0322791;-0,642812;0,622801
0,447503;0,0331143;-0,651427;0,631418
0,447603;0,0337242;-0,656979;0,636971
0,447703;0,0341066;-0,659441;0,639436
0,447803;0,0342606;-0,658803;0,638799
0,447903;0,0341861;-0,655067;0,635065
0,448003;0,0338843;-0,64825;0,62825
0,448103;0,0333577;-0,638386;0,618387
0,448203;0,0326094;-0,625521;0,605524
0,448303;0,0316441;-0,609717;0,589722
0,448403;0,0304672;-0,591049;0,571056
0,448503;0,0290853;-0,569607;0,549616
0,448603;0,0275059;-0,545493;0,525504
0,448703;0,0257376;-0,518822;0,498834
0,448803;0,0237896;-0,489721;0,469735
0,448903;0,0216724;-0,45833;0,438345
0,449003;0,0193971;-0,424797;0,404814
0,449103;0,0169754;-0,389285;0,369303
0,449203;0,01442;-0,351961;0,33198
0,449303;0,0117442;-0,313004;0,293025
0,449403;0,00896173;-0,2726;0,252622
0,449503;0,00608693;-0,230943;0,210965
0,449603;0,0031346;-0,18823;0,168254
0,449703;0,00011989;-0,144667;0,124691
0,449803;-0,00294174;-0,10046;0,0804849
0,449903;-0,00603461;-0,0558215;0,0358468
0,450003;-0,00914287;-0,0109642;-0,00901015
0,450103;-0,0122506;0,0338978;-0,0538719
0,450203;-0,0153419;0,0785501;-0,0985241
0,450303;-0,018401;0,12278;-0,142754
0,450403;-0,0214121;0,166375;-0,186349
0,450503;-0,0243599;0,209128;-0,229103
0,450603;-0,0272291;0,250835;-0,27081
0,450703;-0,0300051;0,291297;-0,311272
0,450803;-0,0326735;0,33032;-0,350296
0,450903;-0,0352205;0,367717;-0,387694
0,451003;-0,037633;0,403311;-0,423289
0,451103;-0,0398984;0,436932;-0,456911
0,451203;-0,0420048;0,468419;-0,488398
0,451303;-0,0439413;0,497621;-0,517602
0,451403;-0,0456975;0,524399;-0,544381
0,451503;-0,0472641;0,548625;-0,568609
0,451603;-0,0486327;0,570184;-0,590169
0,451703;-0,0497958;0,588973;-0,608959
0,451803;-0,0507468;0,604901;-0,62489
0,451903;-0,0514804;0,617894;-0,637884
0,452003;-0,0519921;0,627888;-0,647879
0,452103;-0,0522787;0,634836;-0,65483
0,452203;-0,0523378;0,638705;-0,658701
0,452303;-0,0521683;0,639477;-0,659474
0,452403;-0,0517704;0,637147;-0,657146
0,452503;-0,0511449;0,631728;-0,651728
0,452603;-0,0502943;0,623244;-0,643246
0,452703;-0,0492217;0,611736;-0,63174
0,452803;-0,0479316;0,597259;-0,617266
0,452903;-0,0464295;0,579883;-0,599891
0,453003;-0,0447218;0,55969;-0,5797
0,453103;-0,042816;0,536777;-0,556789
0,453203;-0,0407207;0,511253;-0,531267
0,453303;-0,0384452;0,48324;-0,503255
0,453403;-0,0359998;0,452872;-0,472889
0,453503;-0,0333957;0,420294;-0,440312
0,453603;-0,0306449;0,385661;-0,40568
0,453703;-0,0277599;0,349139;-0,369159
0,453803;-0,0247541;0,310901;-0,330923
0,453903;-0,0216414;0,271132;-0,291155
0,454003;-0,0184364;0,23002;-0,250044
0,454103;-0,0151539;0,187762;-0,207787
0,454203;-0,0118094;0,14456;-0,164585
0,454303;-0,00841846;0,100619;-0,120646
0,454403;-0,00499708;0,0561509;-0,0761777
0,454503;-0,00156135;0,0113665;-0,0313937
0,454603;0,00187251;-0,0335199;0,0134925
0,454703;0,00528824;-0,078294;0,0582664
0,454803;0,00866968;-0,122742;0,102714
0,454903;0,0120008;-0,166652;0,146624
0,455003;0,0152656;-0,209813;0,189786
0,455103;0,0184487;-0,252021;0,231994
0,455203;0,0215348;-0,293073;0,273046
0,455303;0,0245091;-0,332773;0,312747
0,455403;0,0273574;-0,370932;0,350907
0,455503;0,0300659;-0,407368;0,387344
0,455603;0,0326216;-0,441906;0,421883
0,455703;0,035012;-0,474381;0,45436
0,455803;0,0372256;-0,50464;0,484619
0,455903;0,0392515;-0,532536;0,512517
0,456003;0,0410799;-0,557938;0,53792
0,456103;0,0427015;-0,580723;0,560706
0,456203;0,0441084;-0,600782;0,580768
0,456303;0,0452935;-0,618021;0,598008
0,456403;0,0462507;-0,632357;0,612345
0,456503;0,0469749;-0,64372;0,623711
0,456603;0,0474624;-0,652058;0,63205
0,456703;0,0477101;-0,65733;0,637324
0,456803;0,0477166;-0,659511;0,639507
0,456903;0,047481;-0,65859;0,638588
0,457003;0,0470041;-0,654573;0,634573
0,457103;0,0462874;-0,647477;0,62748
0,457203;0,0453338;-0,637338;0,617342
0,457303;0,044147;-0,624203;0,604209
0,457403;0,0427322;-0,608136;0,588144
0,457503;0,0410954;-0,589212;0,569222
0,457603;0,0392435;-0,567522;0,547534
0,457703;0,0371848;-0,543171;0,523184
0,457803;0,0349282;-0,516273;0,496289
0,457903;0,0324836;-0,486958;0,466975
0,458003;0,0298621;-0,455366;0,435384
0,458103;0,0270751;-0,421647;0,401667
0,458203;0,0241352;-0,385962;0,365984
0,458303;0,0210554;-0,348482;0,328505
0,458403;0,0178496;-0,309386;0,28941
0,458503;0,0145322;-0,26886;0,248886
0,458603;0,0111181;-0,227099;0,207125
0,458703;0,00762254;-0,1843;0,164327
0,458803;0,00406132;-0,140669;0,120698
0,458903;0,000450421;-0,0964147;0,0764435
0,459003;-0,0031939;-0,0517474;0,0317768
0,459103;-0,00685525;-0,00688069;-0,0130894
0,459203;-0,0105172;0,0379711;-0,0579409
0,459303;-0,0141632;0,0825938;-0,102563
0,459403;-0,017777;0,126774;-0,146744
0,459503;-0,0213423;0,170302;-0,190272
0,459603;-0,0248432;0,212968;-0,232938
0,459703;-0,028264;0,25457;-0,274541
0,459803;-0,0315895;0,294909;-0,31488
0,459903;-0,0348048;0,333792;-0,353763
0,460003;-0,0378956;0,371033;-0,391005
0,460103;-0,0408483;0,406454;-0,426427
0,460203;-0,0436498;0,439887;-0,459861
0,460303;-0,0462879;0,471172;-0,491147
0,460403;-0,0487509;0,50016;-0,520136
0,460503;-0,0510282;0,526711;-0,546688
0,460603;-0,0531101;0,550699;-0,570678
0,460703;-0,0549875;0,572011;-0,591991
0,460803;-0,0566526;0,590543;-0,610525
0,460903;-0,0580985;0,606207;-0,626191
0,461003;-0,0593193;0,618929;-0,638915
0,461103;-0,0603102;0,628648;-0,648635
0,461203;-0,0610675;0,635318;-0,655307
0,461303;-0,0615885;0,638906;-0,658897
0,461403;-0,0618719;0,639396;-0,659388
0,461503;-0,0619171;0,636784;-0,656779
0,461603;-0,061725;0,631085;-0,651081
0,461703;-0,0612974;0,622324;-0,642322
0,461803;-0,0606374;0,610544;-0,630544
0,461903;-0,0597488;0,595801;-0,615803
0,462003;-0,058637;0,578165;-0,598169
0,462103;-0,057308;0,55772;-0,577726
0,462203;-0,0557692;0,534565;-0,554573
0,462303;-0,0540286;0,50881;-0,528819
0,462403;-0,0520955;0,480577;-0,500588
0,462503;-0,0499797;0,450002;-0,470014
0,462603;-0,0476923;0,41723;-0,437244
0,462703;-0,0452449;0,382418;-0,402434
0,462803;-0,0426498;0,345733;-0,365749
0,462903;-0,0399203;0,307348;-0,327367
0,463003;-0,0370699;0,267449;-0,287468
0,463103;-0,034113;0,226224;-0,246245
0,463203;-0,0310643;0,183872;-0,203894
0,463303;-0,0279389;0,140594;-0,160617
0,463403;-0,0247524;0,0965971;-0,11662
0,463503;-0,0215204;0,052091;-0,0721147
0,463603;-0,0182589;0,0072884;-0,0273126
0,463703;-0,014984;-0,0375967;0,0175721
0,463803;-0,0117117;-0,0823501;0,0623252
0,463903;-0,00845818;-0,126758;0,106733
0,464003;-0,00523922;-0,170608;0,150583
0,464103;-0,00207059;-0,213692;0,193667
0,464203;0,00103226;-0,255802;0,235778
0,464303;0,00405423;-0,29674;0,276715
0,464403;0,00698063;-0,336308;0,316284
0,464503;0,00979727;-0,374317;0,354294
0,464603;0,0124905;-0,410587;0,390565
0,464703;0,0150473;-0,444945;0,424924
0,464803;0,0174554;-0,477225;0,457205
0,464903;0,0197031;-0,507275;0,487256
0,465003;0,0217797;-0,53495;0,514932
0,465103;0,0236753;-0,560118;0,540102
0,465203;0,0253807;-0,58266;0,562645
0,465303;0,026888;-0,602467;0,582453
0,465403;0,0281899;-0,619445;0,599433
0,465503;0,0292804;-0,633513;0,613502
0,465603;0,0301544;-0,644604;0,624595
0,465703;0,0308079;-0,652664;0,632657
0,465803;0,0312381;-0,657656;0,637651
0,465903;0,031443;-0,659555;0,639552
0,466003;0,0314221;-0,658353;0,638351
0,466103;0,0311756;-0,654055;0,634055
0,466203;0,0307052;-0,646681;0,626683
0,466303;0,0300135;-0,636267;0,616271
0,466403;0,0291041;-0,622863;0,602868
0,466503;0,0279818;-0,606533;0,58654
0,466603;0,0266525;-0,587354;0,567362
0,466703;0,025123;-0,565418;0,545428
0,466803;0,0234012;-0,54083;0,520842
0,466903;0,0214957;-0,513707;0,493721
0,467003;0,0194164;-0,484179;0,464194
0,467103;0,0171737;-0,452387;0,432404
0,467203;0,0147789;-0,418483;0,398501
0,467303;0,0122443;-0,382628;0,362647
0,467403;0,00958253;-0,344993;0,325014
0,467503;0,00680706;-0,305759;0,285781
0,467603;0,0039319;-0,265113;0,245136
0,467703;0,000971528;-0,223249;0,203273
0,467803;-0,00205913;-0,180366;0,160391
0,467903;-0,00514478;-0,13667;0,116696
0,468003;-0,00826987;-0,0923694;0,0723952
0,468103;-0,0114186;-0,0476752;0,0277015
0,468203;-0,0145751;-0,00280108;-0,0171723
0,468303;-0,0177234;0,0420387;-0,0620119
0,468403;-0,0208475;0,0866299;-0,106603
0,468503;-0,0239316;0,13076;-0,150733
0,468603;-0,0269601;0,174217;-0,194191
0,468703;-0,0299174;0,216796;-0,236769
0,468803;-0,0327886;0,258291;-0,278265
0,468903;-0,0355588;0,298505;-0,31848
0,469003;-0,038214;0,337246;-0,357221
0,469103;-0,0407403;0,374329;-0,394305
0,469203;-0,0431248;0,409576;-0,429553
0,469303;-0,045355;0,44282;-0,462799
0,469403;-0,0474191;0,473902;-0,493882
0,469503;-0,0493064;0,502674;-0,522655
0,469603;-0,0510067;0,528997;-0,548979
0,469703;-0,0525108;0,552747;-0,57273
0,469803;-0,0538106;0,573809;-0,593794
0,469903;-0,0548987;0,592084;-0,612071
0,470003;-0,0557688;0,607484;-0,627472
0,470103;-0,0564158;0,619935;-0,639926
0,470203;-0,0568355;0,629379;-0,649371
0,470303;-0,0570248;0,635769;-0,655763
0,470403;-0,0569817;0,639076;-0,659072
0,470503;-0,0567055;0,639284;-0,659281
0,470603;-0,0561962;0,636391;-0,656391
0,470703;-0,0554554;0,630412;-0,650413
0,470803;-0,0544855;0,621375;-0,641378
0,470903;-0,05329;0,609323;-0,629328
0,471003;-0,0518737;0,594313;-0,61432
0,471103;-0,0502424;0,576419;-0,596427
0,471203;-0,0484027;0,555724;-0,575734
0,471303;-0,0463624;0,532327;-0,55234
0,471403;-0,0441304;0,506341;-0,526355
0,471503;-0,0417162;0,47789;-0,497905
0,471603;-0,0391305;0,447109;-0,467126
0,471703;-0,0363847;0,414145;-0,434164
0,471803;-0,0334909;0,379156;-0,399176
0,471903;-0,030462;0,342308;-0,36233
0,472003;-0,0273116;0,303779;-0,323801
0,472103;-0,0240538;0,263751;-0,283775
0,472203;-0,0207035;0,222416;-0,242441
0,472303;-0,0172756;0,179971;-0,199997
0,472403;-0,0137858;0,136619;-0,156646
0,472503;-0,0102499;0,0925669;-0,112594
0,472603;-0,00668407;0,048025;-0,0680529
0,472703;-0,00310456;0,00320615;-0,0232344
0,472803;0,000472267;-0,0416758;0,0216473
0,472903;0,00403002;-0,0864065;0,0663779
0,473003;0,00755239;-0,130772;0,110744
0,473103;0,0110232;-0,174562;0,154533
0,473203;0,0144265;-0,217565;0,197537
0,473303;0,0177467;-0,259577;0,239549
0,473403;0,0209683;-0,300398;0,28037
0,473503;0,0240767;-0,339832;0,319805
0,473603;0,0270575;-0,377691;0,357665
0,473703;0,0298968;-0,413794;0,393769
0,473803;0,0325816;-0,447969;0,427945
0,473903;0,0350995;-0,480053;0,46003
0,474003;0,0374389;-0,509892;0,489871
0,474103;0,0395889;-0,537345;0,517324
0,474203;0,0415395;-0,562279;0,54226
0,474303;0,0432819;-0,584576;0,564559
0,474403;0,0448078;-0,60413;0,584114
0,474503;0,0461102;-0,620846;0,600832
0,474603;0,0471831;-0,634646;0,614634
0,474703;0,0480216;-0,645463;0,625453
0,474803;0,0486216;-0,653246;0,633238
0,474903;0,0489806;-0,657958;0,637951
0,475003;0,0490968;-0,659575;0,63957
0,475103;0,0489696;-0,658091;0,638088
0,475203;0,0485998;-0,653512;0,633511
0,475303;0,0479889;-0,64586;0,625861
0,475403;0,0471398;-0,635172;0,615175
0,475503;0,0460566;-0,621499;0,601504
0,475603;0,0447441;-0,604906;0,584913
0,475703;0,0432085;-0,585472;0,565481
0,475803;0,0414569;-0,56329;0,543301
0,475903;0,0394975;-0,538467;0,518479
0,476003;0,0373393;-0,51112;0,491134
0,476103;0,0349922;-0,48138;0,461396
0,476203;0,0324673;-0,449389;0,429407
0,476303;0,0297761;-0,415301;0,39532
0,476403;0,0269311;-0,379277;0,359297
0,476503;0,0239454;-0,341489;0,321511
0,476603;0,0208329;-0,302119;0,282142
0,476703;0,0176078;-0,261354;0,241378
0,476803;0,0142852;-0,219389;0,199414
0,476903;0,0108802;-0,176424;0,15645
0,477003;0,00740859;-0,132664;0,112691
0,477103;0,0038863;-0,0883184;0,0683462
0,477203;0,000329524;-0,0435989;0,0236273
0,477303;-0,00324543;0,00128101;-0,0212522
0,477403;-0,00682219;0,0461071;-0,0660779
0,477503;-0,0103844;0,0906652;-0,110636
0,477603;-0,0139157;0,134743;-0,154713
0,477703;-0,0174002;0,178129;-0,1981
0,477803;-0,0208218;0,220617;-0,240588
0,477903;-0,0241652;0,262004;-0,281975
0,478003;-0,0274151;0,302092;-0,322064
0,478103;-0,0305569;0,34069;-0,360662
0,478203;-0,0335764;0,377613;-0,397586
0,478303;-0,0364603;0,412685;-0,432659
0,478403;-0,0391955;0,445739;-0,465714
0,478503;-0,0417699;0,476617;-0,496593
0,478603;-0,0441722;0,505172;-0,525149
0,478703;-0,046392;0,531266;-0,551245
0,478803;-0,0484195;0,554776;-0,574756
0,478903;-0,0502461;0,575589;-0,59557
0,479003;-0,051864;0,593606;-0,613589
0,479103;-0,0532665;0,608741;-0,628725
0,479203;-0,054448;0,620921;-0,640907
0,479303;-0,0554039;0,630089;-0,650077
0,479403;-0,0561306;0,6362;-0,65619
0,479503;-0,0566257;0,639226;-0,659217
0,479603;-0,0568878;0,639151;-0,659144
0,479703;-0,0569169;0,635977;-0,655972
0,479803;-0,0567138;0,629718;-0,649715
0,479903;-0,0562806;0,620405;-0,640404
0,480003;-0,0556204;0,608082;-0,628082
0,480103;-0,0547373;0,592807;-0,612809
0,480203;-0,0536368;0,574654;-0,594658
0,480303;-0,0523252;0,553709;-0,573715
0,480403;-0,0508097;0,530072;-0,55008
0,480503;-0,0490987;0,503857;-0,523866
0,480603;-0,0472013;0,475188;-0,495199
0,480703;-0,0451278;0,444202;-0,464215
0,480803;-0,0428891;0,411048;-0,431062
0,480903;-0,0404968;0,375882;-0,395898
0,481003;-0,0379635;0,338875;-0,358892
0,481103;-0,0353023;0,300201;-0,320219
0,481203;-0,0325269;0,260047;-0,280066
0,481303;-0,0296515;0,218602;-0,238623
0,481403;-0,026691;0,176067;-0,196088
0,481503;-0,0236603;0,132642;-0,152664
0,481603;-0,0205749;0,088537;-0,10856
0,481703;-0,0174505;0,0439611;-0,0639844
0,481803;-0,014303;-0,000872362;-0,0191513
0,481903;-0,0111484;-0,0457494;0,0257254
0,482003;-0,00800243;-0,0904558;0,0704316
0,482103;-0,00488118;-0,134778;0,114754
0,482203;-0,00180035;-0,178504;0,15848
0,482303;0,00122449;-0,221426;0,201402
0,482403;0,00417809;-0,263338;0,243315
0,482503;0,00704555;-0,304041;0,284018
0,482603;0,0098124;-0,343339;0,323317
0,482703;0,0124647;-0,381046;0,361024
0,482803;0,014989;-0,416981;0,39696
0,482903;0,0173726;-0,450973;0,430953
0,483003;0,0196035;-0,482859;0,46284
0,483103;0,0216703;-0,512487;0,492469
0,483203;0,0235625;-0,539716;0,519699
0,483303;0,0252706;-0,564415;0,5444
0,483403;0,0267857;-0,586467;0,566453
0,483503;0,0281002;-0,605766;0,585754
0,483603;0,0292072;-0,622221;0,60221
0,483703;0,0301011;-0,635752;0,615743
0,483803;0,0307769;-0,646296;0,626288
0,483903;0,0312313;-0,653801;0,633795
0,484003;0,0314615;-0,658231;0,638227
0,484103;0,0314661;-0,659567;0,639565
0,484203;0,0312448;-0,657801;0,6378
0,484303;0,0307983;-0,652941;0,632943
0,484403;0,0301286;-0,645012;0,625015
0,484503;0,0292386;-0,63405;0,614055
0,484603;0,0281324;-0,620109;0,600116
0,484703;0,026815;-0,603254;0,583263
0,484803;0,0252928;-0,583567;0,563577
0,484903;0,0235727;-0,561141;0,541153
0,485003;0,0216631;-0,536083;0,516096
0,485103;0,0195729;-0,508513;0,488528
0,485203;0,0173122;-0,478562;0,458579
0,485303;0,0148919;-0,446374;0,426393
0,485403;0,0123235;-0,412103;0,392123
0,485503;0,00961945;-0,375911;0,355932
0,485603;0,0067928;-0,337973;0,317995
0,485703;0,00385723;-0,298468;0,278491
0,485803;0,000826949;-0,257586;0,23761
0,485903;-0,00228331;-0,215521;0,195546
0,486003;-0,00545843;-0,172475;0,152501
0,486103;-0,00868293;-0,128654;0,10868
0,486203;-0,0119411;-0,0842655;0,0642928
0,486303;-0,0152169;-0,0395227;0,0195504
0,486403;-0,0184945;0,00536108;-0,0253332
0,486503;-0,0217576;0,0501715;-0,0701435
0,486603;-0,0249902;0,0946947;-0,114667
0,486703;-0,0281764;0,138718;-0,15869
0,486803;-0,0313005;0,182031;-0,202003
0,486903;-0,034347;0,224427;-0,2444
0,487003;-0,0373008;0,265704;-0,285677
0,487103;-0,040147;0,305664;-0,325638
0,487203;-0,0428716;0,344117;-0,364092
0,487303;-0,0454609;0,380879;-0,400855
0,487403;-0,0479017;0,415775;-0,435751
0,487503;-0,0501817;0,448638;-0,468615
0,487603;-0,0522893;0,47931;-0,499289
0,487703;-0,0542137;0,507646;-0,527626
0,487803;-0,0559448;0,533511;-0,553492
0,487903;-0,0574736;0,55678;-0,576763
0,488003;-0,058792;0,577343;-0,597327
0,488103;-0,0598928;0,595101;-0,615087
0,488203;-0,0607699;0,60997;-0,629957
0,488303;-0,0614182;0,621878;-0,641868
0,488403;-0,0618337;0,630769;-0,650761
0,488503;-0,0620134;0,636601;-0,656594
0,488603;-0,0619557;0,639345;-0,65934
0,488703;-0,0616598;0,638989;-0,658986
0,488803;-0,0611261;0,635533;-0,655532
0,488903;-0,0603562;0,628995;-0,648996
0,489003;-0,0593528;0,619406;-0,639409
0,489103;-0,0581196;0,606812;-0,626817
0,489203;-0,0566616;0,591272;-0,611279
0,489303;-0,0549846;0,572862;-0,59287
0,489403;-0,0530957;0,551668;-0,571678
0,489503;-0,0510027;0,527792;-0,547804
0,489603;-0,0487147;0,501348;-0,521362
0,489703;-0,0462414;0,472462;-0,492478
0,489803;-0,0435938;0,441273;-0,461291
0,489903;-0,0407832;0,407929;-0,427948
0,490003;-0,0378221;0,372589;-0,39261
0,490103;-0,0347236;0,335423;-0,355445
0,490203;-0,0315013;0,296607;-0,31663
0,490303;-0,0281696;0,256327;-0,276351
0,490403;-0,0247433;0,214775;-0,2348
0,490503;-0,0212377;0,17215;-0,192176
0,490603;-0,0176686;0,128655;-0,148682
0,490703;-0,0140518;0,0844985;-0,104526
0,490803;-0,0104036;0,0398904;-0,0599185
0,490903;-0,00674038;-0,00495592;-0,0150726
0,491003;-0,00307862;-0,0498263;0,0297975
0,491103;0,000565253;-0,0945066;0,0744776
0,491203;0,00417484;-0,138783;0,118754
0,491303;0,00773392;-0,182445;0,162416
0,491403;0,0112265;-0,225283;0,205255
0,491503;0,0146368;-0,267094;0,247066
0,491603;0,0179496;-0,307677;0,287649
0,491703;0,02115;-0,346838;0,326811
0,491803;0,0242237;-0,384391;0,364365
0,491903;0,0271568;-0,420156;0,400131
0,492003;0,0299363;-0,453963;0,433939
0,492103;0,0325498;-0,48565;0,465626
0,492203;0,0349856;-0,515066;0,495043
0,492303;0,0372331;-0,542069;0,522049
0,492403;0,0392821;-0,566533;0,546513
0,492503;0,0411239;-0,588339;0,568321
0,492603;0,0427503;-0,607383;0,587367
0,492703;0,0441543;-0,623575;0,60356
0,492803;0,04533;-0,636837;0,616824
0,492903;0,0462724;-0,647106;0,627095
0,493003;0,0469778;-0,654333;0,634323
0,493103;0,0474433;-0,658483;0,638475
0,493203;0,0476674;-0,659536;0,639531
0,493303;0,0476496;-0,657488;0,637485
0,493403;0,0473906;-0,652349;0,632347
0,493503;0,0468921;-0,644142;0,624142
0,493603;0,046157;-0,632907;0,612909
0,493703;0,0451893;-0,618697;0,598702
0,493803;0,0439941;-0,601582;0,581588
0,493903;0,0425775;-0,581641;0,561649
0,494003;0,0409466;-0,558971;0,538981
0,494103;0,0391095;-0,533679;0,513691
0,494203;0,0370755;-0,505887;0,4859
0,494303;0,0348544;-0,475727;0,455742
0,494403;0,0324572;-0,443344;0,42336
0,494503;0,0298954;-0,408891;0,388909
0,494603;0,0271816;-0,372533;0,352552
0,494703;0,0243288;-0,334444;0,314465
0,494803;0,0213508;-0,294806;0,274828
0,494903;0,0182619;-0,253808;0,233831
0,495003;0,0150768;-0,211646;0,19167
0,495103;0,0118109;-0,168521;0,148546
0,495203;0,00847969;-0,124639;0,104665
0,495303;0,00509905;-0,0802098;0,0602364
0,495403;0,00168504;-0,0354453;0,0154724
0,495503;-0,00174614;0,00944081;-0,0294133
0,495603;-0,00517827;0,054234;-0,0742062
0,495703;-0,00859513;0,0987206;-0,118693
0,495803;-0,0119806;0,142688;-0,16266
0,495903;-0,0153188;0,185926;-0,205898
0,496003;-0,0185941;0,228229;-0,248201
0,496103;-0,021791;0,269394;-0,289367
0,496203;-0,0248948;0,309225;-0,329199
0,496303;-0,0278909;0,347532;-0,367506
0,496403;-0,0307654;0,384132;-0,404106
0,496503;-0,0335051;0,418849;-0,438825
0,496603;-0,0360973;0,451519;-0,471496
0,496703;-0,0385302;0,481985;-0,501963
0,496803;-0,0407927;0,510102;-0,530081
0,496903;-0,0428744;0,535736;-0,555716
0,497003;-0,0447662;0,558763;-0,578745
0,497103;-0,0464595;0,579075;-0,599058
0,497203;-0,0479468;0,596574;-0,616558
0,497303;-0,0492219;0,611177;-0,631162
0,497403;-0,0502792;0,622813;-0,6428
0,497503;-0,0511144;0,631428;-0,651417
0,497603;-0,0517243;0,63698;-0,656971
0,497703;-0,0521067;0,639442;-0,659435
0,497803;-0,0522607;0,638804;-0,658798
