time;V(/VoutN)1;V(/VoutP)1;V(/BiasDrive)1;a
0,974114;-0,540148;0,520131;0,0428893;
0,974124;-0,54273;0,522713;0,0430831;
0,974134;-0,545286;0,525269;0,0432749;
0,974144;-0,547816;0,5278;0,0434648;
0,974154;-0,550321;0,530305;0,0436528;
0,974164;-0,5528;0,532784;0,0438388;
0,974174;-0,555253;0,535237;0,0440228;
0,974184;-0,55768;0,537665;0,0442049;
0,974194;-0,560081;0,540066;0,044385;
0,974204;-0,562456;0,542441;0,0445631;
0,974214;-0,564804;0,544789;0,0447392;
0,974224;-0,567126;0,547111;0,0449133;
0,974234;-0,569421;0,549406;0,0450853;
0,974244;-0,571689;0,551675;0,0452554;
0,974254;-0,573931;0,553916;0,0454234;
0,974264;-0,576145;0,556131;0,0455894;
0,974274;-0,578333;0,558319;0,0457534;
0,974284;-0,580494;0,56048;0,0459153;
0,974294;-0,582627;0,562613;0,0460751;
0,974304;-0,584733;0,564719;0,0462329;
0,974314;-0,586811;0,566797;0,0463885;
0,974324;-0,588862;0,568848;0,0465421;
0,974334;-0,590885;0,570872;0,0466937;
0,974344;-0,59288;0,572867;0,0468431;
0,974354;-0,594848;0,574835;0,0469904;
0,974364;-0,596788;0,576775;0,0471356;
0,974374;-0,598699;0,578687;0,0472787;
0,974384;-0,600583;0,58057;0,0474196;
0,974394;-0,602438;0,582426;0,0475584;
0,974404;-0,604265;0,584253;0,0476951;
0,974414;-0,606064;0,586052;0,0478297;
0,974424;-0,607834;0,587822;0,047962;
0,974434;-0,609575;0,589564;0,0480923;
0,974444;-0,611288;0,591277;0,0482203;
0,974454;-0,612973;0,592961;0,0483462;
0,974464;-0,614628;0,594617;0,0484699;
0,974474;-0,616254;0,596243;0,0485915;
0,974484;-0,617852;0,597841;0,0487108;
0,974494;-0,619421;0,59941;0,048828;
0,974504;-0,62096;0,600949;0,0489429;
0,974514;-0,62247;0,60246;0,0490557;
0,974524;-0,623951;0,603941;0,0491662;
0,974534;-0,625403;0,605393;0,0492746;
0,974544;-0,626825;0,606815;0,0493807;
0,974554;-0,628218;0,608208;0,0494846;
0,974564;-0,629581;0,609571;0,0495862;
0,974574;-0,630915;0,610905;0,0496857;
0,974584;-0,632219;0,612209;0,0497828;
0,974594;-0,633493;0,613484;0,0498778;
0,974604;-0,634738;0,614728;0,0499705;
0,974614;-0,635952;0,615943;0,0500609;
0,974624;-0,637137;0,617128;0,0501491;
0,974634;-0,638292;0,618283;0,050235;
0,974644;-0,639417;0,619408;0,0503187;
0,974654;-0,640512;0,620503;0,0504001;
0,974664;-0,641576;0,621567;0,0504792;
0,974674;-0,642611;0,622602;0,050556;
0,974684;-0,643615;0,623606;0,0506306;
0,974694;-0,644589;0,62458;0,0507029;
0,974704;-0,645532;0,625524;0,0507728;
0,974714;-0,646446;0,626438;0,0508405;
0,974724;-0,647329;0,627321;0,050906;
0,974734;-0,648181;0,628173;0,0509691;
0,974744;-0,649003;0,628995;0,0510299;
0,974754;-0,649794;0,629787;0,0510884;
0,974764;-0,650555;0,630548;0,0511446;
0,974774;-0,651286;0,631278;0,0511985;
0,974784;-0,651985;0,631978;0,0512501;
0,974794;-0,652654;0,632647;0,0512993;
0,974804;-0,653293;0,633285;0,0513463;
0,974814;-0,6539;0,633893;0,0513909;
0,974824;-0,654477;0,63447;0,0514332;
0,974834;-0,655023;0,635016;0,0514732;
0,974844;-0,655538;0,635531;0,0515109;
0,974854;-0,656022;0,636016;0,0515463;
0,974864;-0,656476;0,636469;0,0515793;
0,974874;-0,656899;0,636892;0,05161;
0,974884;-0,65729;0,637284;0,0516384;
0,974894;-0,657651;0,637645;0,0516644;
0,974904;-0,657981;0,637975;0,0516881;
0,974914;-0,65828;0,638274;0,0517095;
0,974924;-0,658548;0,638542;0,0517285;
0,974934;-0,658785;0,638779;0,0517452;
0,974944;-0,658991;0,638985;0,0517596;
0,974954;-0,659166;0,63916;0,0517716;
0,974964;-0,65931;0,639304;0,0517813;
0,974974;-0,659423;0,639417;0,0517886;
0,974984;-0,659505;0,639499;0,0517936;
0,974994;-0,659556;0,63955;0,0517963;
0,975004;-0,659575;0,63957;0,0517966;
0,975014;-0,659564;0,639559;0,0517946;
0,975024;-0,659522;0,639517;0,0517903;
0,975034;-0,659449;0,639444;0,0517836;
0,975044;-0,659345;0,63934;0,0517746;
0,975054;-0,659209;0,639205;0,0517632;
0,975064;-0,659043;0,639038;0,0517496;
0,975074;-0,658846;0,638841;0,0517335;
0,975084;-0,658618;0,638613;0,0517152;
0,975094;-0,658358;0,638354;0,0516945;
0,975104;-0,658068;0,638064;0,0516714;
0,975114;-0,657747;0,637743;0,0516461;
0,975124;-0,657395;0,637391;0,0516184;
0,975134;-0,657012;0,637008;0,0515883;
0,975144;-0,656598;0,636594;0,051556;
0,975154;-0,656153;0,636149;0,0515213;
0,975164;-0,655677;0,635673;0,0514843;
0,975174;-0,655171;0,635167;0,051445;
0,975184;-0,654633;0,63463;0,0514033;
0,975194;-0,654065;0,634062;0,0513593;
0,975204;-0,653466;0,633463;0,0513131;
0,975214;-0,652837;0,632833;0,0512645;
0,975224;-0,652176;0,632173;0,0512135;
0,975234;-0,651485;0,631482;0,0511603;
0,975244;-0,650764;0,63076;0,0511048;
0,975254;-0,650011;0,630008;0,0510469;
0,975264;-0,649229;0,629225;0,0509868;
0,975274;-0,648415;0,628412;0,0509243;
0,975284;-0,647571;0,627568;0,0508596;
0,975294;-0,646697;0,626694;0,0507925;
0,975304;-0,645792;0,625789;0,0507232;
0,975314;-0,644857;0,624854;0,0506516;
0,975324;-0,643892;0,623889;0,0505777;
0,975334;-0,642896;0,622893;0,0505015;
0,975344;-0,64187;0,621867;0,0504231;
0,975354;-0,640814;0,620811;0,0503423;
0,975364;-0,639728;0,619725;0,0502593;
0,975374;-0,638611;0,618609;0,050174;
0,975384;-0,637465;0,617462;0,0500865;
0,975394;-0,636288;0,616286;0,0499967;
0,975404;-0,635082;0,61508;0,0499047;
0,975414;-0,633846;0,613844;0,0498104;
0,975424;-0,63258;0,612578;0,0497139;
0,975434;-0,631284;0,611282;0,0496151;
0,975444;-0,629959;0,609957;0,0495141;
0,975454;-0,628604;0,608602;0,0494108;
0,975464;-0,62722;0,607217;0,0493054;
0,975474;-0,625806;0,605803;0,0491977;
0,975484;-0,624362;0,60436;0,0490878;
0,975494;-0,62289;0,602887;0,0489757;
0,975504;-0,621387;0,601385;0,0488613;
0,975514;-0,619856;0,599854;0,0487448;
0,975524;-0,618296;0,598294;0,0486261;
0,975534;-0,616706;0,596704;0,0485052;
0,975544;-0,615088;0,595086;0,0483821;
0,975554;-0,613441;0,593439;0,0482568;
0,975564;-0,611765;0,591763;0,0481294;
0,975574;-0,61006;0,590058;0,0479998;
0,975584;-0,608326;0,588324;0,0478681;
0,975594;-0,606564;0,586562;0,0477341;
0,975604;-0,604773;0,584772;0,0475981;
0,975614;-0,602954;0,582953;0,0474599;
0,975624;-0,601107;0,581105;0,0473195;
0,975634;-0,599231;0,57923;0,0471771;
0,975644;-0,597328;0,577326;0,0470325;
0,975654;-0,595396;0,575394;0,0468858;
0,975664;-0,593436;0,573435;0,046737;
0,975674;-0,591449;0,571447;0,0465861;
0,975684;-0,589433;0,569432;0,0464331;
0,975694;-0,58739;0,567389;0,046278;
0,975704;-0,585319;0,565318;0,0461209;
0,975714;-0,583221;0,56322;0,0459617;
0,975724;-0,581096;0,561094;0,0458004;
0,975734;-0,578943;0,558941;0,045637;
0,975744;-0,576763;0,556761;0,0454716;
0,975754;-0,574556;0,554554;0,0453042;
0,975764;-0,572322;0,55232;0,0451347;
0,975774;-0,570061;0,55006;0,0449633;
0,975784;-0,567773;0,547772;0,0447898;
0,975794;-0,565459;0,545458;0,0446142;
0,975804;-0,563118;0,543117;0,0444367;
0,975814;-0,560751;0,54075;0,0442572;
0,975824;-0,558357;0,538356;0,0440757;
0,975834;-0,555938;0,535936;0,0438923;
0,975844;-0,553492;0,533491;0,0437069;
0,975854;-0,55102;0,531019;0,0435195;
0,975864;-0,548523;0,528521;0,0433302;
0,975874;-0,545999;0,525998;0,0431389;
0,975884;-0,54345;0,523449;0,0429457;
0,975894;-0,540876;0,520875;0,0427506;
0,975904;-0,538276;0,518275;0,0425535;
0,975914;-0,535651;0,51565;0,0423546;
0,975924;-0,533001;0,513;0,0421538;
0,975934;-0,530326;0,510325;0,0419511;
0,975944;-0,527626;0,507625;0,0417465;
0,975954;-0,524901;0,5049;0,0415401;
0,975964;-0,522152;0,502151;0,0413318;
0,975974;-0,519378;0,499377;0,0411216;
0,975984;-0,51658;0,496579;0,0409096;
0,975994;-0,513758;0,493756;0,0406958;
0,976004;-0,510911;0,49091;0,0404802;
0,976014;-0,508041;0,48804;0,0402628;
0,976024;-0,505147;0,485146;0,0400436;
0,976034;-0,502229;0,482228;0,0398226;
0,976044;-0,499288;0,479287;0,0395998;
0,976054;-0,496323;0,476322;0,0393753;
0,976064;-0,493336;0,473334;0,039149;
0,976074;-0,490325;0,470323;0,038921;
0,976084;-0,487291;0,46729;0,0386912;
0,976094;-0,484234;0,464233;0,0384597;
0,976104;-0,481155;0,461154;0,0382265;
0,976114;-0,478053;0,458052;0,0379916;
0,976124;-0,474929;0,454927;0,0377551;
0,976134;-0,471782;0,451781;0,0375168;
0,976144;-0,468614;0,448613;0,0372769;
0,976154;-0,465424;0,445422;0,0370353;
0,976164;-0,462211;0,44221;0,0367921;
0,976174;-0,458978;0,438976;0,0365473;
0,976184;-0,455723;0,435721;0,0363008;
0,976194;-0,452446;0,432445;0,0360527;
0,976204;-0,449149;0,429147;0,0358031;
0,976214;-0,44583;0,425829;0,0355518;
0,976224;-0,442491;0,422489;0,035299;
0,976234;-0,439131;0,419129;0,0350446;
0,976244;-0,43575;0,415749;0,0347887;
0,976254;-0,432349;0,412348;0,0345313;
0,976264;-0,428928;0,408927;0,0342723;
0,976274;-0,425487;0,405486;0,0340118;
0,976284;-0,422026;0,402025;0,0337498;
0,976294;-0,418545;0,398544;0,0334863;
0,976304;-0,415045;0,395044;0,0332213;
0,976314;-0,411526;0,391524;0,0329549;
0,976324;-0,407987;0,387986;0,032687;
0,976334;-0,40443;0,384428;0,0324177;
0,976344;-0,400853;0,380852;0,032147;
0,976354;-0,397258;0,377256;0,0318749;
0,976364;-0,393644;0,373643;0,0316013;
0,976374;-0,390012;0,370011;0,0313264;
0,976384;-0,386362;0,366361;0,0310501;
0,976394;-0,382694;0,362692;0,0307724;
0,976404;-0,379008;0,359006;0,0304934;
0,976414;-0,375305;0,355303;0,0302131;
0,976424;-0,371584;0,351582;0,0299314;
0,976434;-0,367845;0,347844;0,0296485;
0,976444;-0,36409;0,344088;0,0293642;
0,976454;-0,360318;0,340316;0,0290787;
0,976464;-0,356529;0,336527;0,0287918;
0,976474;-0,352723;0,332721;0,0285038;
0,976484;-0,348901;0,328899;0,0282145;
0,976494;-0,345063;0,325061;0,027924;
0,976504;-0,341209;0,321207;0,0276322;
0,976514;-0,337339;0,317337;0,0273393;
0,976524;-0,333453;0,313451;0,0270452;
0,976534;-0,329552;0,30955;0,0267499;
0,976544;-0,325636;0,305634;0,0264534;
0,976554;-0,321705;0,301703;0,0261558;
0,976564;-0,317758;0,297756;0,0258571;
0,976574;-0,313798;0,293795;0,0255572;
0,976584;-0,309822;0,28982;0,0252563;
0,976594;-0,305832;0,28583;0,0249543;
0,976604;-0,301828;0,281826;0,0246512;
0,976614;-0,29781;0,277808;0,024347;
0,976624;-0,293779;0,273777;0,0240418;
0,976634;-0,289734;0,269731;0,0237356;
0,976644;-0,285675;0,265673;0,0234283;
0,976654;-0,281603;0,261601;0,0231201;
0,976664;-0,277519;0,257516;0,0228109;
0,976674;-0,273421;0,253419;0,0225007;
0,976684;-0,269311;0,249309;0,0221895;
0,976694;-0,265189;0,245186;0,0218774;
0,976704;-0,261054;0,241052;0,0215644;
0,976714;-0,256908;0,236905;0,0212504;
0,976724;-0,252749;0,232747;0,0209356;
0,976734;-0,248579;0,228577;0,0206199;
0,976744;-0,244398;0,224395;0,0203033;
0,976754;-0,240205;0,220202;0,0199858;
0,976764;-0,236002;0,215999;0,0196675;
0,976774;-0,231787;0,211784;0,0193484;
0,976784;-0,227562;0,207559;0,0190285;
0,976794;-0,223327;0,203324;0,0187078;
0,976804;-0,219081;0,199078;0,0183863;
0,976814;-0,214826;0,194823;0,018064;
0,976824;-0,21056;0,190557;0,017741;
0,976834;-0,206285;0,186283;0,0174173;
0,976844;-0,202001;0,181998;0,0170928;
0,976854;-0,197708;0,177705;0,0167677;
0,976864;-0,193405;0,173402;0,0164418;
0,976874;-0,189094;0,169091;0,0161153;
0,976884;-0,184774;0,164771;0,0157882;
0,976894;-0,180446;0,160443;0,0154604;
0,976904;-0,17611;0,156107;0,0151319;
0,976914;-0,171766;0,151763;0,0148029;
0,976924;-0,167414;0,147411;0,0144732;
0,976934;-0,163054;0,143051;0,014143;
0,976944;-0,158688;0,138685;0,0138122;
0,976954;-0,154314;0,134311;0,0134809;
0,976964;-0,149933;0,12993;0,013149;
0,976974;-0,145546;0,125542;0,0128166;
0,976984;-0,141152;0,121149;0,0124837;
0,976994;-0,136752;0,116748;0,0121504;
0,977004;-0,132346;0,112342;0,0118165;
0,977014;-0,127933;0,10793;0,0114822;
0,977024;-0,123516;0,103512;0,0111475;
0,977034;-0,119093;0,0990892;0,0108124;
0,977044;-0,114664;0,0946608;0,0104768;
0,977054;-0,110231;0,0902275;0,0101408;
0,977064;-0,105793;0,0857894;0,00980451;
0,977074;-0,10135;0,0813466;0,00946782;
0,977084;-0,0969032;0,0768996;0,00913079;
0,977094;-0,0924521;0,0724483;0,00879343;
0,977104;-0,0879969;0,0679932;0,00845576;
0,977114;-0,0835381;0,0635343;0,00811779;
0,977124;-0,0790757;0,0590719;0,00777954;
0,977134;-0,07461;0,0546062;0,00744103;
0,977144;-0,0701413;0,0501374;0,00710226;
0,977154;-0,0656696;0,0456657;0,00676327;
0,977164;-0,0611953;0,0411914;0,00642406;
0,977174;-0,0567186;0,0367147;0,00608464;
0,977184;-0,0522396;0,0322357;0,00574505;
0,977194;-0,0477587;0,0277547;0,00540528;
0,977204;-0,0432759;0,0232718;0,00506536;
0,977214;-0,0387915;0,0187874;0,00472531;
0,977224;-0,0343057;0,0143016;0,00438513;
0,977234;-0,0298188;0,0098147;0,00404485;
0,977244;-0,025331;0,00532682;0,00370448;
0,977254;-0,0208424;0,000838195;0,00336403;
0,977264;-0,0163533;-0,00365094;0,00302353;
0,977274;-0,0118638;-0,00814039;0,00268299;
0,977284;-0,00737434;-0,0126299;0,00234242;
0,977294;-0,00288496;-0,0171193;0,00200184;
0,977304;0,00160408;-0,0216084;0,00166127;
0,977314;0,00609256;-0,0260969;0,00132073;
0,977324;0,0105803;-0,0305846;0,00098022;
0,977334;0,015067;-0,0350714;0,000639767;
0,977344;0,0195525;-0,039557;0,000299385;
0,977354;0,0240367;-0,0440411;-4,09E-05;
0,977364;0,0285192;-0,0485236;-0,000381102;
0,977374;0,0329998;-0,0530043;-0,000721176;
0,977384;0,0374784;-0,0574829;-0,00106111;
0,977394;0,0419548;-0,0619593;-0,0014009;
0,977404;0,0464286;-0,0664332;-0,00174052;
0,977414;0,0508998;-0,0709044;-0,00207996;
0,977424;0,055368;-0,0753726;-0,0024192;
0,977434;0,0598332;-0,0798378;-0,00275823;
0,977444;0,0642949;-0,0842996;-0,00309703;
0,977454;0,0687532;-0,0887579;-0,00343558;
0,977464;0,0732077;-0,0932124;-0,00377386;
0,977474;0,0776582;-0,0976629;-0,00411187;
0,977484;0,0821045;-0,102109;-0,00444959;
0,977494;0,0865464;-0,106551;-0,004787;
0,977504;0,0909837;-0,110988;-0,00512408;
0,977514;0,0954162;-0,115421;-0,00546082;
0,977524;0,0998437;-0,119848;-0,0057972;
0,977534;0,104266;-0,124271;-0,00613321;
0,977544;0,108683;-0,128687;-0,00646883;
0,977554;0,113094;-0,133099;-0,00680405;
0,977564;0,117499;-0,137504;-0,00713885;
0,977574;0,121898;-0,141903;-0,00747321;
0,977584;0,126291;-0,146296;-0,00780712;
0,977594;0,130677;-0,150682;-0,00814056;
0,977604;0,135057;-0,155062;-0,00847352;
0,977614;0,139429;-0,159434;-0,00880599;
0,977624;0,143795;-0,1638;-0,00913793;
0,977634;0,148153;-0,168158;-0,00946935;
0,977644;0,152504;-0,172509;-0,00980023;
0,977654;0,156846;-0,176851;-0,0101305;
0,977664;0,161181;-0,181186;-0,0104603;
0,977674;0,165508;-0,185513;-0,0107894;
0,977684;0,169826;-0,189831;-0,011118;
0,977694;0,174136;-0,194141;-0,0114459;
0,977704;0,178437;-0,198442;-0,0117732;
0,977714;0,182729;-0,202734;-0,0120998;
0,977724;0,187012;-0,207017;-0,0124258;
0,977734;0,191285;-0,21129;-0,012751;
0,977744;0,195549;-0,215554;-0,0130756;
0,977754;0,199802;-0,219808;-0,0133995;
0,977764;0,204046;-0,224051;-0,0137226;
0,977774;0,20828;-0,228285;-0,014045;
0,977784;0,212503;-0,232508;-0,0143667;
0,977794;0,216716;-0,236721;-0,0146875;
0,977804;0,220917;-0,240923;-0,0150076;
0,977814;0,225108;-0,245113;-0,0153268;
0,977824;0,229288;-0,249293;-0,0156453;
0,977834;0,233456;-0,253461;-0,0159629;
0,977844;0,237612;-0,257617;-0,0162797;
0,977854;0,241757;-0,261762;-0,0165956;
0,977864;0,245889;-0,265894;-0,0169106;
0,977874;0,25001;-0,270015;-0,0172247;
0,977884;0,254118;-0,274123;-0,017538;
0,977894;0,258213;-0,278218;-0,0178503;
0,977904;0,262295;-0,2823;-0,0181616;
0,977914;0,266365;-0,28637;-0,018472;
0,977924;0,270421;-0,290426;-0,0187815;
0,977934;0,274464;-0,294469;-0,01909;
0,977944;0,278493;-0,298498;-0,0193974;
0,977954;0,282509;-0,302514;-0,0197039;
0,977964;0,28651;-0,306515;-0,0200093;
0,977974;0,290498;-0,310503;-0,0203138;
0,977984;0,294471;-0,314476;-0,0206171;
0,977994;0,298429;-0,318434;-0,0209194;
0,978004;0,302373;-0,322378;-0,0212206;
0,978014;0,306302;-0,326307;-0,0215207;
0,978024;0,310216;-0,330221;-0,0218197;
0,978034;0,314114;-0,334119;-0,0221176;
0,978044;0,317997;-0,338002;-0,0224143;
0,978054;0,321864;-0,341869;-0,0227099;
0,978064;0,325716;-0,345721;-0,0230044;
0,978074;0,329551;-0,349556;-0,0232976;
0,978084;0,33337;-0,353375;-0,0235897;
0,978094;0,337173;-0,357178;-0,0238806;
0,978104;0,340959;-0,360964;-0,0241702;
0,978114;0,344729;-0,364734;-0,0244586;
0,978124;0,348481;-0,368486;-0,0247458;
0,978134;0,352217;-0,372221;-0,0250317;
0,978144;0,355935;-0,375939;-0,0253163;
0,978154;0,359635;-0,37964;-0,0255997;
0,978164;0,363318;-0,383323;-0,0258817;
0,978174;0,366983;-0,386988;-0,0261625;
0,978184;0,37063;-0,390635;-0,0264419;
0,978194;0,374259;-0,394264;-0,02672;
0,978204;0,37787;-0,397874;-0,0269967;
0,978214;0,381462;-0,401466;-0,0272721;
0,978224;0,385035;-0,40504;-0,0275461;
0,978234;0,388589;-0,408594;-0,0278187;
0,978244;0,392125;-0,412129;-0,0280899;
0,978254;0,395641;-0,415645;-0,0283597;
0,978264;0,399138;-0,419142;-0,0286281;
0,978274;0,402615;-0,42262;-0,028895;
0,978284;0,406073;-0,426077;-0,0291605;
0,978294;0,40951;-0,429515;-0,0294245;
0,978304;0,412928;-0,432932;-0,029687;
0,978314;0,416325;-0,43633;-0,0299481;
0,978324;0,419703;-0,439707;-0,0302076;
0,978334;0,423059;-0,443063;-0,0304656;
0,978344;0,426395;-0,446399;-0,0307222;
0,978354;0,42971;-0,449714;-0,0309771;
0,978364;0,433004;-0,453008;-0,0312306;
0,978374;0,436277;-0,456281;-0,0314824;
0,978384;0,439528;-0,459532;-0,0317327;
0,978394;0,442758;-0,462762;-0,0319814;
0,978404;0,445967;-0,465971;-0,0322286;
0,978414;0,449154;-0,469157;-0,0324741;
0,978424;0,452318;-0,472322;-0,032718;
0,978434;0,455461;-0,475465;-0,0329603;
0,978444;0,458581;-0,478585;-0,0332009;
0,978454;0,461679;-0,481683;-0,0334399;
0,978464;0,464755;-0,484758;-0,0336772;
0,978474;0,467808;-0,487811;-0,0339129;
0,978484;0,470838;-0,490841;-0,0341468;
0,978494;0,473845;-0,493848;-0,0343791;
0,978504;0,476829;-0,496832;-0,0346097;
0,978514;0,479789;-0,499793;-0,0348385;
0,978524;0,482726;-0,50273;-0,0350656;
0,978534;0,48564;-0,505643;-0,035291;
0,978544;0,48853;-0,508533;-0,0355147;
0,978554;0,491397;-0,5114;-0,0357365;
0,978564;0,494239;-0,514242;-0,0359567;
0,978574;0,497057;-0,51706;-0,036175;
0,978584;0,499851;-0,519854;-0,0363916;
0,978594;0,502621;-0,522623;-0,0366063;
0,978604;0,505366;-0,525369;-0,0368193;
0,978614;0,508086;-0,528089;-0,0370304;
0,978624;0,510782;-0,530785;-0,0372397;
0,978634;0,513453;-0,533455;-0,0374472;
0,978644;0,516099;-0,536101;-0,0376528;
0,978654;0,51872;-0,538722;-0,0378565;
0,978664;0,521315;-0,541317;-0,0380585;
0,978674;0,523885;-0,543887;-0,0382585;
0,978684;0,52643;-0,546432;-0,0384566;
0,978694;0,528949;-0,548951;-0,0386529;
0,978704;0,531442;-0,551444;-0,0388472;
0,978714;0,533909;-0,553911;-0,0390397;
0,978724;0,536351;-0,556353;-0,0392302;
0,978734;0,538766;-0,558768;-0,0394188;
0,978744;0,541155;-0,561157;-0,0396054;
0,978754;0,543518;-0,56352;-0,0397901;
0,978764;0,545854;-0,565856;-0,0399729;
0,978774;0,548164;-0,568166;-0,0401537;
0,978784;0,550447;-0,570449;-0,0403325;
0,978794;0,552704;-0,572705;-0,0405094;
0,978804;0,554933;-0,574934;-0,0406842;
0,978814;0,557136;-0,577137;-0,0408571;
0,978824;0,559311;-0,579312;-0,041028;
0,978834;0,561459;-0,58146;-0,0411968;
0,978844;0,56358;-0,583581;-0,0413637;
0,978854;0,565673;-0,585674;-0,0415285;
0,978864;0,567739;-0,58774;-0,0416913;
0,978874;0,569778;-0,589779;-0,041852;
0,978884;0,571789;-0,591789;-0,0420107;
0,978894;0,573771;-0,593772;-0,0421674;
0,978904;0,575727;-0,595727;-0,0423219;
0,978914;0,577654;-0,597654;-0,0424745;
0,978924;0,579553;-0,599553;-0,0426249;
0,978934;0,581423;-0,601423;-0,0427732;
0,978944;0,583266;-0,603266;-0,0429195;
0,978954;0,58508;-0,60508;-0,0430637;
0,978964;0,586866;-0,606866;-0,0432058;
0,978974;0,588623;-0,608623;-0,0433457;
0,978984;0,590352;-0,610352;-0,0434836;
0,978994;0,592052;-0,612051;-0,0436193;
0,979004;0,593723;-0,613723;-0,0437529;
0,979014;0,595366;-0,615365;-0,0438844;
0,979024;0,596979;-0,616978;-0,0440137;
0,979034;0,598564;-0,618563;-0,0441409;
0,979044;0,600119;-0,620118;-0,0442659;
0,979054;0,601645;-0,621644;-0,0443888;
0,979064;0,603142;-0,623141;-0,0445095;
0,979074;0,60461;-0,624609;-0,0446281;
0,979084;0,606049;-0,626047;-0,0447445;
0,979094;0,607458;-0,627456;-0,0448587;
0,979104;0,608837;-0,628835;-0,0449707;
0,979114;0,610187;-0,630185;-0,0450805;
0,979124;0,611507;-0,631505;-0,0451882;
0,979134;0,612798;-0,632796;-0,0452936;
0,979144;0,614059;-0,634057;-0,0453969;
0,979154;0,61529;-0,635288;-0,0454979;
0,979164;0,616491;-0,636489;-0,0455967;
0,979174;0,617663;-0,63766;-0,0456934;
0,979184;0,618804;-0,638801;-0,0457878;
0,979194;0,619915;-0,639912;-0,0458799;
0,979204;0,620996;-0,640993;-0,0459699;
0,979214;0,622047;-0,642044;-0,0460576;
0,979224;0,623068;-0,643065;-0,0461431;
0,979234;0,624059;-0,644055;-0,0462263;
0,979244;0,625019;-0,645016;-0,0463074;
0,979254;0,625949;-0,645945;-0,0463861;
0,979264;0,626849;-0,646845;-0,0464626;
0,979274;0,627718;-0,647714;-0,0465369;
0,979284;0,628557;-0,648553;-0,0466089;
0,979294;0,629365;-0,649361;-0,0466787;
0,979304;0,630142;-0,650138;-0,0467462;
0,979314;0,63089;-0,650885;-0,0468114;
0,979324;0,631606;-0,651601;-0,0468743;
0,979334;0,632292;-0,652287;-0,046935;
0,979344;0,632947;-0,652942;-0,0469935;
0,979354;0,633571;-0,653566;-0,0470496;
0,979364;0,634165;-0,65416;-0,0471035;
0,979374;0,634728;-0,654723;-0,0471551;
0,979384;0,63526;-0,655255;-0,0472044;
0,979394;0,635762;-0,655756;-0,0472514;
0,979404;0,636232;-0,656226;-0,0472962;
0,979414;0,636672;-0,656666;-0,0473387;
0,979424;0,63708;-0,657074;-0,0473788;
0,979434;0,637458;-0,657452;-0,0474167;
0,979444;0,637805;-0,657799;-0,0474523;
0,979454;0,638121;-0,658114;-0,0474856;
0,979464;0,638406;-0,658399;-0,0475166;
0,979474;0,63866;-0,658653;-0,0475454;
0,979484;0,638883;-0,658876;-0,0475718;
0,979494;0,639075;-0,659068;-0,0475959;
0,979504;0,639236;-0,659229;-0,0476178;
0,979514;0,639366;-0,659358;-0,0476373;
0,979524;0,639465;-0,659457;-0,0476546;
0,979534;0,639533;-0,659525;-0,0476695;
0,979544;0,63957;-0,659562;-0,0476822;
0,979554;0,639576;-0,659568;-0,0476925;
0,979564;0,63955;-0,659542;-0,0477006;
0,979574;0,639494;-0,659486;-0,0477063;
0,979584;0,639407;-0,659399;-0,0477098;
0,979594;0,639289;-0,65928;-0,0477109;
0,979604;0,63914;-0,659131;-0,0477098;
0,979614;0,638959;-0,65895;-0,0477064;
0,979624;0,638748;-0,658739;-0,0477006;
