time;V(/VoutN)1;V(/VoutP)1;
0,542872;0,771579;-0,496953;
0,542972;0,783899;-0,500967;
0,543072;0,79319;-0,501875;
0,543172;0,799423;-0,499656;
0,543272;0,802587;-0,494304;
0,543372;0,802681;-0,485828;
0,543472;0,799721;-0,474255;
0,543572;0,793734;-0,459625;
0,543672;0,784763;-0,441995;
0,543772;0,772863;-0,421436;
0,543872;0,758101;-0,398035;
0,543972;0,74056;-0,371893;
0,544072;0,720334;-0,343125;
0,544172;0,697527;-0,31186;
0,544272;0,672256;-0,278238;
0,544372;0,64465;-0,242413;
0,544472;0,614847;-0,204549;
0,544572;0,582994;-0,164823;
0,544672;0,549248;-0,123418;
0,544772;0,513774;-0,0805307;
0,544872;0,476743;-0,0363617;
0,544972;0,438334;0,00887944;
0,545072;0,398731;0,0549774;
0,545172;0,358123;0,101712;
0,545272;0,316704;0,148858;
0,545372;0,274667;0,19619;
0,545472;0,232212;0,243477;
0,545572;0,189537;0,290491;
0,545672;0,146841;0,337002;
0,545772;0,104322;0,382782;
0,545872;0,0621764;0,427605;
0,545972;0,0205978;0,471251;
0,546072;-0,0202237;0,513501;
0,546172;-0,0601026;0,554146;
0,546272;-0,0988588;0,592981;
0,546372;-0,136318;0,629809;
0,546472;-0,172314;0,664442;
0,546572;-0,206687;0,696702;
0,546672;-0,239288;0,726422;
0,546772;-0,269974;0,753444;
0,546872;-0,298615;0,777625;
0,546972;-0,325089;0,798833;
0,547072;-0,349288;0,81695;
0,547172;-0,371114;0,831872;
0,547272;-0,390481;0,843508;
0,547372;-0,407314;0,851785;
0,547472;-0,421555;0,856643;
0,547572;-0,433155;0,858038;
0,547672;-0,44208;0,855943;
0,547772;-0,448309;0,850346;
0,547872;-0,451835;0,84125;
0,547972;-0,452665;0,828676;
0,548072;-0,450817;0,812662;
0,548172;-0,446326;0,793258;
0,548272;-0,439236;0,770533;
0,548372;-0,429608;0,744571;
0,548472;-0,417512;0,715468;
0,548572;-0,403034;0,68334;
0,548672;-0,386268;0,648311;
0,548772;-0,367321;0,610522;
0,548872;-0,346312;0,570127;
0,548972;-0,323368;0,527291;
0,549072;-0,298627;0,482189;
0,549172;-0,272236;0,43501;
0,549272;-0,244349;0,385949;
0,549372;-0,215129;0,335212;
0,549472;-0,184743;0,283013;
0,549572;-0,153366;0,229571;
0,549672;-0,121178;0,175112;
0,549772;-0,0883617;0,119866;
0,549872;-0,0551033;0,0640681;
0,549972;-0,0215914;0,00795466;
0,550072;0,0119843;-0,0482361;
0,550153;0,0391579;-0,0937457;
0,550218;0,0607474;-0,129956;
0,55027;0,0777606;-0,15854;
0,550323;0,0951754;-0,187857;
0,550371;0,110795;-0,214213;
0,550467;0,141537;-0,266299;
0,550567;0,172656;-0,319392;
0,550667;0,202733;-0,371173;
0,550767;0,231599;-0,421428;
0,550867;0,259085;-0,469943;
0,550967;0,285032;-0,516518;
0,551067;0,309286;-0,560957;
0,551167;0,331704;-0,603076;
0,551267;0,352151;-0,642703;
0,551367;0,370502;-0,679676;
0,551467;0,386642;-0,713846;
0,551567;0,400467;-0,745075;
0,551667;0,411884;-0,773242;
0,551767;0,420813;-0,798239;
0,551867;0,427187;-0,81997;
0,551967;0,430948;-0,838358;
0,552067;0,432055;-0,853339;
0,552167;0,430479;-0,864866;
0,552267;0,426204;-0,872907;
0,552367;0,419227;-0,877446;
0,552467;0,409559;-0,878484;
0,552567;0,397226;-0,876038;
0,552667;0,382264;-0,87014;
0,552767;0,364726;-0,860839;
0,552867;0,344675;-0,848198;
0,552967;0,322188;-0,832297;
0,553067;0,297355;-0,81323;
0,553167;0,270277;-0,791105;
0,553267;0,241066;-0,766044;
0,553367;0,209846;-0,738184;
0,553467;0,176751;-0,707671;
0,553567;0,141925;-0,674666;
0,553667;0,105522;-0,63934;
0,553767;0,0677014;-0,601874;
0,553867;0,0286332;-0,562459;
0,553967;-0,0115071;-0,521293;
0,554067;-0,0525377;-0,478584;
0,554167;-0,0942718;-0,434543;
0,554267;-0,136518;-0,38939;
0,554367;-0,179082;-0,343348;
0,554467;-0,221768;-0,296641;
0,554567;-0,264375;-0,2495;
0,554667;-0,306707;-0,202154;
0,554767;-0,348563;-0,154832;
0,554867;-0,389747;-0,107763;
0,554967;-0,430064;-0,0611727;
0,555067;-0,469322;-0,0152854;
0,555167;-0,507334;0,0296805;
0,555267;-0,543916;0,0735111;
0,555367;-0,578893;0,115999;
0,555467;-0,612094;0,156945;
0,555567;-0,643357;0,196157;
0,555667;-0,672527;0,233453;
0,555767;-0,699461;0,26866;
0,555867;-0,724021;0,301616;
0,555967;-0,746085;0,332173;
0,556067;-0,765537;0,360192;
0,556167;-0,782276;0,385549;
0,556267;-0,796211;0,408133;
0,556367;-0,807265;0,427848;
0,556467;-0,815373;0,444611;
0,556567;-0,820484;0,458355;
0,556667;-0,822559;0,469028;
0,556767;-0,821575;0,476593;
0,556867;-0,817519;0,481031;
0,556967;-0,810397;0,482335;
0,557067;-0,800225;0,480516;
0,557167;-0,787034;0,475601;
0,557267;-0,770868;0,467631;
0,557367;-0,751786;0,456663;
0,557467;-0,729859;0,44277;
0,557567;-0,705171;0,426039;
0,557667;-0,677819;0,40657;
0,557767;-0,647912;0,384479;
0,557867;-0,615571;0,359892;
0,557967;-0,580925;0,332951;
0,558067;-0,544119;0,303808;
0,558167;-0,505302;0,272626;
0,558267;-0,464636;0,239579;
0,558367;-0,422289;0,20485;
0,558467;-0,378439;0,16863;
0,558567;-0,333268;0,131118;
0,558667;-0,286966;0,0925204;
0,558767;-0,239726;0,053048;
0,558867;-0,191747;0,0129168;
0,558967;-0,14323;-0,0276539;
0,559067;-0,0943792;-0,0684423;
0,559167;-0,0453991;-0,109225;
0,559267;0,003505;-0,14978;
0,559367;0,0521284;-0,189883;
0,559467;0,100268;-0,229314;
0,559567;0,147723;-0,267856;
0,559667;0,194297;-0,305295;
0,559767;0,239796;-0,341423;
0,559867;0,284033;-0,376038;
0,559967;0,326826;-0,408944;
0,560067;0,368002;-0,439956;
0,560167;0,407392;-0,468894;
0,560267;0,444839;-0,495592;
0,560367;0,480193;-0,519892;
0,560467;0,513315;-0,541648;
0,560567;0,544077;-0,560727;
0,560643;0,565824;-0,573373;
0,560725;0,587584;-0,585126;
0,560803;0,60652;-0,594407;
0,560869;0,621571;-0,600965;
0,560938;0,635779;-0,60628;
0,561004;0,648107;-0,609974;
0,561104;0,664487;-0,61297;
0,561204;0,677969;-0,612765;
0,561304;0,688514;-0,609331;
0,561404;0,696102;-0,602659;
0,561504;0,700722;-0,592752;
0,561604;0,70238;-0,579633;
0,561704;0,701093;-0,563336;
0,561804;0,696893;-0,543913;
0,561904;0,689827;-0,521433;
0,562004;0,679952;-0,495978;
0,562104;0,66734;-0,467645;
0,562204;0,652075;-0,436545;
0,562304;0,634253;-0,402804;
0,562404;0,613982;-0,36656;
0,562504;0,59138;-0,327965;
0,562604;0,566577;-0,287181;
0,562704;0,539712;-0,244382;
0,562804;0,510933;-0,199754;
0,562904;0,480398;-0,153488;
0,563004;0,448269;-0,105789;
0,563104;0,414719;-0,0568654;
0,563204;0,379925;-0,00693427;
0,563304;0,344069;0,0437824;
0,563404;0,307338;0,0950579;
0,563504;0,269922;0,146662;
0,563604;0,232014;0,198363;
0,563704;0,193807;0,249925;
0,563804;0,155497;0,301117;
0,563904;0,117278;0,351703;
0,564004;0,0793418;0,401454;
0,564104;0,0418802;0,450141;
0,564204;0,00508061;0,49754;
0,564304;-0,0308735;0,543434;
0,564404;-0,0658035;0,587609;
0,564504;-0,0995367;0,629861;
0,564604;-0,131907;0,669994;
0,564704;-0,162755;0,707819;
0,564804;-0,191931;0,743159;
0,564904;-0,219293;0,775848;
0,565004;-0,24471;0,805731;
0,565104;-0,268058;0,832667;
0,565204;-0,289228;0,856525;
0,565304;-0,30812;0,87719;
0,565404;-0,324645;0,894562;
0,565504;-0,338728;0,908553;
0,565604;-0,350307;0,919094;
0,565704;-0,359331;0,926129;
0,565804;-0,365762;0,929617;
0,565904;-0,369578;0,929536;
0,566004;-0,370768;0,925877;
0,566104;-0,369335;0,91865;
0,566204;-0,365296;0,90788;
0,566304;-0,35868;0,893606;
0,566404;-0,34953;0,875887;
0,566504;-0,337903;0,854793;
0,566604;-0,323866;0,830414;
0,566704;-0,307502;0,802851;
0,566804;-0,288902;0,772221;
0,566904;-0,268172;0,738656;
0,567004;-0,245427;0,702297;
0,567104;-0,220791;0,663304;
0,567204;-0,194402;0,621842;
0,567304;-0,166403;0,578093;
0,567404;-0,136948;0,532245;
0,567504;-0,106197;0,484498;
0,567604;-0,0743175;0,435058;
0,567704;-0,0414837;0,384141;
0,567804;-0,00787407;0,331966;
0,567904;0,0263282;0,278762;
0,568004;0,0609365;0,224759;
0,568104;0,0957618;0,17019;
0,568204;0,130614;0,115292;
0,568304;0,1653;0,0603029;
0,568404;0,199631;0,00545881;
0,568504;0,233416;-0,0490038;
0,568604;0,266468;-0,102851;
0,568704;0,298602;-0,155853;
0,568804;0,329637;-0,207783;
0,568904;0,359398;-0,258422;
0,569004;0,387715;-0,307554;
0,569104;0,414425;-0,354974;
0,569204;0,439371;-0,400483;
0,569304;0,462406;-0,443894;
0,569404;0,483391;-0,485027;
0,569504;0,502196;-0,523716;
0,569604;0,518702;-0,559804;
0,569704;0,532802;-0,59315;
0,569766;0,540257;-0,612297;
0,569822;0,546253;-0,628914;
0,569912;0,554041;-0,653278;
0,569996;0,559326;-0,673598;
0,570096;0,563177;-0,695082;
0,570196;0,564263;-0,713324;
0,570296;0,562549;-0,728265;
0,570396;0,558013;-0,739865;
0,570496;0,550647;-0,748096;
0,570596;0,540458;-0,75295;
0,570696;0,527464;-0,754432;
0,570796;0,511699;-0,752565;
0,570896;0,493208;-0,747386;
0,570996;0,472052;-0,73895;
0,571096;0,448303;-0,727324;
0,571196;0,422045;-0,712592;
0,571296;0,393378;-0,694852;
0,571396;0,362409;-0,674217;
0,571496;0,32926;-0,650813;
0,571596;0,294063;-0,624777;
0,571696;0,256958;-0,596261;
0,571796;0,218098;-0,565426;
0,571896;0,177643;-0,532446;
0,571996;0,135761;-0,497502;
0,572096;0,0926265;-0,460785;
0,572196;0,0484232;-0,422495;
0,572296;0,00333826;-0,382839;
0,572396;-0,0424355;-0,342027;
0,572496;-0,0887017;-0,300277;
0,572596;-0,135261;-0,257809;
0,572696;-0,181911;-0,214848;
0,572796;-0,22845;-0,171618;
0,572896;-0,274674;-0,128345;
0,572996;-0,320382;-0,0852542;
0,573096;-0,365374;-0,0425694;
0,573196;-0,40945;-0,000511635;
0,573296;-0,452419;0,0407021;
0,573396;-0,494089;0,0808592;
0,573496;-0,534277;0,119753;
0,573596;-0,572804;0,157185;
0,573696;-0,609501;0,192962;
0,573796;-0,644203;0,226901;
0,573896;-0,676757;0,258829;
0,573996;-0,707018;0,288583;
0,574096;-0,734851;0,316011;
0,574196;-0,760131;0,340973;
0,574296;-0,782747;0,363342;
0,574396;-0,802596;0,383005;
0,574496;-0,819591;0,399862;
0,574596;-0,833656;0,413826;
0,574696;-0,844726;0,424827;
0,574796;-0,852754;0,432809;
0,574896;-0,857702;0,437732;
0,574996;-0,859549;0,43957;
0,575096;-0,858286;0,438315;
0,575196;-0,85392;0,433972;
0,575296;-0,846469;0,426564;
0,575396;-0,835966;0,416129;
0,575496;-0,82246;0,402719;
0,575596;-0,806009;0,386403;
0,575696;-0,786688;0,367264;
0,575796;-0,764583;0,345399;
0,575896;-0,739792;0,320919;
0,575996;-0,712426;0,29395;
0,576096;-0,682608;0,264628;
0,576196;-0,650469;0,233103;
0,576296;-0,616152;0,199536;
0,576396;-0,579811;0,164099;
0,576496;-0,541607;0,126974;
0,576596;-0,501708;0,0883498;
0,576696;-0,460292;0,0484257;
0,576796;-0,417542;0,00740677;
0,576896;-0,373646;-0,0344956;
0,576996;-0,328798;-0,0770649;
0,577096;-0,283194;-0,120081;
0,577196;-0,237035;-0,16332;
0,577296;-0,190523;-0,206558;
0,577396;-0,143859;-0,249569;
0,577496;-0,0972482;-0,292127;
0,577596;-0,050891;-0,334008;
0,577696;-0,0049877;-0,374992;
0,577796;0,0402644;-0,41486;
0,577896;0,0846717;-0,453399;
0,577996;0,128046;-0,490403;
0,578096;0,170202;-0,525671;
0,578196;0,210965;-0,559009;
0,578296;0,250165;-0,590235;
0,578396;0,287639;-0,619173;
0,578496;0,323234;-0,64566;
0,578596;0,356807;-0,669543;
0,578696;0,388224;-0,690681;
0,578796;0,417362;-0,708946;
0,578896;0,444109;-0,724224;
0,578996;0,468366;-0,736413;
0,579096;0,490045;-0,745427;
0,579196;0,509071;-0,751196;
0,579296;0,525381;-0,753662;
0,579396;0,538927;-0,752784;
0,579496;0,549673;-0,748539;
0,579596;0,557597;-0,740917;
0,579696;0,562691;-0,729925;
0,579796;0,56496;-0,715586;
0,579896;0,564422;-0,697938;
0,579996;0,561111;-0,677037;
0,580096;0,555071;-0,652952;
0,580196;0,546361;-0,625768;
0,580296;0,535052;-0,595586;
0,580396;0,521229;-0,56252;
0,580496;0,504987;-0,526699;
0,580596;0,486432;-0,488264;
0,580696;0,465683;-0,447368;
0,580796;0,442868;-0,404179;
0,580896;0,418124;-0,358874;
0,580996;0,391599;-0,31164;
0,581096;0,363448;-0,262674;
0,581196;0,333833;-0,212183;
0,581296;0,302923;-0,160378;
0,581374;0,277943;-0,119061;
0,581447;0,254042;-0,0799189;
0,581543;0,222119;-0,0281469;
0,581643;0,188104;0,026475;
0,581743;0,153611;0,0813898;
0,581843;0,11883;0,136361;
0,581943;0,0839514;0,191152;
0,582043;0,0491669;0,245525;
0,582143;0,0146667;0,299244;
0,582243;-0,0193609;0,352077;
0,582343;-0,0527304;0,403795;
0,582443;-0,0852603;0,454172;
0,582543;-0,116773;0,50299;
0,582643;-0,147098;0,550038;
0,582743;-0,176069;0,59511;
0,582843;-0,203529;0,638011;
0,582943;-0,229327;0,678556;
0,583043;-0,253321;0,716568;
0,583143;-0,275381;0,751885;
0,583243;-0,295382;0,784355;
0,583343;-0,313215;0,813837;
0,583443;-0,328779;0,840207;
0,583543;-0,341984;0,863353;
0,583643;-0,352755;0,883179;
0,583743;-0,361027;0,899601;
0,583843;-0,366749;0,912555;
0,583943;-0,369882;0,921988;
0,584043;-0,370402;0,927866;
0,584143;-0,368296;0,930171;
0,584243;-0,363567;0,928899;
0,584343;-0,356229;0,924063;
0,584443;-0,346311;0,915695;
0,584543;-0,333855;0,903839;
0,584643;-0,318915;0,888557;
0,584743;-0,301558;0,869925;
0,584843;-0,281866;0,848035;
0,584943;-0,25993;0,822994;
0,585043;-0,235854;0,794922;
0,585143;-0,209752;0,763954;
0,585243;-0,18175;0,730236;
0,585343;-0,151984;0,693928;
0,585443;-0,120599;0,6552;
0,585543;-0,0877477;0,614233;
0,585643;-0,0535918;0,571219;
0,585743;-0,0183;0,526358;
0,585843;0,0179528;0,479857;
0,585943;0,0549861;0,43193;
0,586043;0,0926148;0,3828;
0,586143;0,13065;0,33269;
0,586243;0,168901;0,281831;
0,586343;0,207173;0,230453;
0,586443;0,245272;0,178792;
0,586543;0,283003;0,127081;
0,586643;0,320173;0,0755527;
0,586743;0,356591;0,0244398;
0,586843;0,392066;-0,0260288;
0,586943;0,426415;-0,0756283;
0,587043;0,459455;-0,124138;
0,587143;0,491013;-0,171345;
0,587243;0,520919;-0,21704;
0,587343;0,549011;-0,261025;
0,587443;0,575135;-0,30311;
0,587543;0,599148;-0,343114;
0,587643;0,620912;-0,380866;
0,587743;0,640303;-0,416209;
0,587843;0,657205;-0,448995;
0,587943;0,671515;-0,479091;
0,588043;0,683141;-0,506376;
0,588143;0,692004;-0,530746;
0,588243;0,698037;-0,552107;
0,588343;0,701185;-0,570382;
0,588443;0,701409;-0,585511;
0,588543;0,698681;-0,597447;
0,588643;0,692987;-0,606159;
0,588743;0,684329;-0,611632;
0,588843;0,672719;-0,613868;
0,588943;0,658187;-0,612884;
0,589043;0,640772;-0,608713;
0,589143;0,620531;-0,601401;
0,589243;0,597531;-0,591014;
0,589343;0,571854;-0,57763;
0,589443;0,543592;-0,56134;
0,589543;0,512852;-0,542254;
0,589643;0,479751;-0,520489;
0,589743;0,444417;-0,496182;
0,589843;0,40699;-0,469476;
0,589878;0,393219;-0,459441;
0,589926;0,374444;-0,445602;
0,589973;0,355475;-0,43145;
0,590067;0,316407;-0,40183;
0,590167;0,27327;-0,36849;
0,590267;0,228731;-0,333489;
0,590367;0,182973;-0,297022;
0,590467;0,136185;-0,259293;
0,590567;0,0885604;-0,220512;
0,590667;0,0402981;-0,180894;
0,590767;-0,00840174;-0,140656;
0,590867;-0,0573346;-0,100021;
0,590967;-0,106296;-0,0592097;
0,591067;-0,155081;-0,0184469;
0,591167;-0,203484;0,0220451;
0,591267;-0,251303;0,0620447;
0,591367;-0,298337;0,101334;
0,591467;-0,344387;0,139696;
0,591567;-0,389262;0,176924;
0,591667;-0,432774;0,212811;
0,591767;-0,47474;0,247161;
0,591867;-0,514986;0,279784;
0,591967;-0,553344;0,3105;
0,592067;-0,589657;0,339136;
0,592167;-0,623774;0,365533;
0,592267;-0,655556;0,389541;
0,592367;-0,684875;0,411022;
0,592467;-0,711612;0,429853;
0,592567;-0,735661;0,44592;
0,592667;-0,756928;0,459127;
0,592767;-0,775333;0,46939;
0,592867;-0,790806;0,476641;
0,592967;-0,803294;0,480826;
0,593067;-0,812753;0,481907;
0,593167;-0,819157;0,479862;
0,593267;-0,822491;0,474684;
0,593367;-0,822756;0,466381;
0,593467;-0,819964;0,454979;
0,593567;-0,814144;0,440517;
0,593667;-0,805337;0,423051;
0,593767;-0,793598;0,402653;
0,593867;-0,778993;0,379407;
0,593967;-0,761604;0,353415;
0,594067;-0,741524;0,324789;
0,594167;-0,718857;0,293659;
0,594267;-0,69372;0,260164;
0,594367;-0,66624;0,224456;
0,594467;-0,636555;0,186702;
0,594567;-0,604812;0,147074;
0,594667;-0,571166;0,105758;
0,594767;-0,535784;0,062947;
0,594867;-0,498834;0,0188437;
0,594967;-0,460497;-0,0263436;
0,595067;-0,420956;-0,0723997;
0,595167;-0,380399;-0,119105;
0,595267;-0,339019;-0,166234;
0,595367;-0,297012;-0,213562;
0,595467;-0,254575;-0,260858;
0,595567;-0,211907;-0,307893;
0,595667;-0,169206;-0,354437;
0,595767;-0,126672;-0,400263;
0,595867;-0,084501;-0,445146;
0,595967;-0,0428859;-0,488862;
0,596067;-0,00201742;-0,531196;
0,596167;0,0379186;-0,571936;
0,596267;0,0767416;-0,610876;
0,596367;0,114278;-0,64782;
0,596467;0,150359;-0,68258;
0,596567;0,184826;-0,714976;
0,596667;0,217529;-0,744841;
0,596767;0,248325;-0,772017;
0,596867;0,277082;-0,796359;
0,596967;0,30368;-0,817735;
0,597067;0,328008;-0,836026;
0,597167;0,349968;-0,851128;
0,597267;0,369473;-0,862949;
0,597367;0,386449;-0,871414;
0,597467;0,400834;-0,876463;
0,597567;0,412582;-0,878051;
0,597667;0,421656;-0,87615;
0,597767;0,428035;-0,870747;
0,597867;0,431711;-0,861845;
0,597967;0,43269;-0,849464;
0,598067;0,430991;-0,833639;
0,598167;0,426645;-0,814421;
0,598267;0,419698;-0,791879;
0,598367;0,410209;-0,766093;
0,598467;0,398248;-0,737163;
0,598567;0,383899;-0,705199;
0,598667;0,367257;-0,670327;
0,598767;0,348428;-0,632688;
0,598867;0,32753;-0,592433;
0,598967;0,30469;-0,549728;
0,599067;0,280046;-0,504747;
0,599167;0,253742;-0,457678;
0,599267;0,225934;-0,408716;
0,599367;0,196783;-0,358067;
0,599467;0,166458;-0,305943;
0,599567;0,135131;-0,252564;
0,599667;0,102983;-0,198155;
0,599767;0,070197;-0,142947;
0,599867;0,0369582;-0,0871737;
0,599967;0,00345534;-0,0310716;
0,600067;-0,0301217;0,0251212;
0,60015;-0,0580104;0,0718254;
0,600226;-0,0833604;0,114346;
0,600284;-0,102509;0,146529;
0,600344;-0,121961;0,179302;
0,600398;-0,139642;0,209173;
0,600498;-0,17137;0,263034;
0,600598;-0,202183;0,315741;
0,600698;-0,231899;0,367067;
0,600798;-0,260352;0,416801;
0,600898;-0,287372;0,46473;
0,600998;-0,312806;0,510657;
0,601098;-0,336501;0,55439;
0,601198;-0,358317;0,595748;
0,601298;-0,378121;0,634561;
0,601398;-0,395792;0,670673;
0,601498;-0,411219;0,703937;
0,601598;-0,4243;0,734221;
0,601698;-0,434947;0,761407;
0,601798;-0,443083;0,785392;
0,601898;-0,448645;0,806085;
0,601998;-0,45158;0,823414;
0,602098;-0,451851;0,837319;
0,602198;-0,449432;0,847758;
0,602298;-0,444311;0,854704;
0,602398;-0,43649;0,858148;
0,602498;-0,425986;0,858093;
0,602598;-0,412825;0,854563;
0,602698;-0,397052;0,847595;
0,602798;-0,37872;0,837241;
0,602898;-0,357898;0,823572;
0,602998;-0,334667;0,806669;
0,603098;-0,309121;0,786633;
0,603198;-0,281362;0,763576;
0,603298;-0,251509;0,737625;
0,603398;-0,219688;0,708918;
0,603498;-0,186036;0,677608;
0,603598;-0,1507;0,643859;
0,603698;-0,113836;0,607843;
0,603798;-0,0756063;0,569747;
0,603898;-0,0361836;0,529762;
0,603998;0,00425499;0,488091;
0,604098;0,0455259;0,444942;
0,604198;0,087441;0,40053;
0,604298;0,129808;0,355075;
0,604398;0,172431;0,3088;
0,604498;0,215113;0,261933;
0,604598;0,257656;0,214703;
0,604698;0,29986;0,16734;
0,604798;0,341527;0,120072;
0,604898;0,382461;0,0731288;
0,604998;0,422467;0,0267348;
0,605098;0,461355;-0,0188876;
0,605198;0,498939;-0,063521;
0,605298;0,535038;-0,106954;
0,605398;0,569478;-0,148981;
0,605498;0,602089;-0,189404;
0,605598;0,632714;-0,228036;
0,605698;0,6612;-0,264696;
0,605798;0,687405;-0,299216;
0,605898;0,711198;-0,331438;
0,605998;0,732456;-0,361214;
0,606098;0,75107;-0,388414;
0,606198;0,766941;-0,412915;
0,606298;0,779983;-0,434611;
0,606398;0,790122;-0,453411;
0,606498;0,797297;-0,469236;
0,606598;0,801462;-0,482024;
0,606698;0,802582;-0,491728;
0,606798;0,800637;-0,498317;
0,606898;0,795622;-0,501774;
0,606998;0,787543;-0,502099;
0,607098;0,776422;-0,499309;
0,607198;0,762295;-0,493433;
0,607298;0,745211;-0,484518;
0,607398;0,72523;-0,472627;
0,607498;0,70243;-0,457837;
0,607598;0,676898;-0,440237;
0,607698;0,648735;-0,419935;
0,607798;0,618053;-0,397049;
0,607898;0,584976;-0,371711;
0,607998;0,549639;-0,344064;
0,608098;0,512187;-0,314265;
0,608198;0,472774;-0,282481;
0,608298;0,431564;-0,248887;
0,608398;0,388727;-0,213671;
0,608498;0,344444;-0,177025;
0,608598;0,298899;-0,139151;
0,608698;0,252282;-0,100257;
0,608798;0,20479;-0,060555;
0,608898;0,156621;-0,0202627;
0,608998;0,107977;0,0204;
0,609098;0,0590641;0,0612108;
0,609198;0,0100857;0,101946;
0,609298;-0,0387526;0,142383;
0,609398;-0,0872464;0,1823;
0,609498;-0,135193;0,221476;
0,609598;-0,182394;0,259696;
0,609698;-0,228652;0,296747;
0,609798;-0,273776;0,332423;
0,609898;-0,317581;0,366524;
0,609998;-0,359886;0,398857;
0,610098;-0,400521;0,429239;
0,610198;-0,43932;0,457494;
0,610298;-0,476127;0,483458;
0,610398;-0,510798;0,506978;
0,610498;-0,543195;0,52791;
0,610598;-0,573194;0,546127;
0,610675;-0,594423;0,55814;
0,610757;-0,615582;0,569169;
0,610834;-0,633834;0,5777;
0,610913;-0,650621;0,584466;
0,610984;-0,664388;0,588968;
0,611063;-0,678082;0,592122;
0,611163;-0,692764;0,59324;
0,611263;-0,704524;0,591139;
0,611363;-0,713333;0,585803;
0,611463;-0,719176;0,577228;
0,611563;-0,722054;0,565429;
0,611663;-0,721977;0,550437;
0,611763;-0,718974;0,532295;
0,611863;-0,713083;0,511067;
0,611963;-0,704358;0,486827;
0,612063;-0,692864;0,459667;
0,612163;-0,678682;0,429694;
0,612263;-0,661902;0,397025;
0,612363;-0,642626;0,361796;
0,612463;-0,62097;0,324151;
0,612563;-0,597058;0,284248;
0,612663;-0,571026;0,242259;
0,612763;-0,543018;0,198361;
0,612863;-0,513187;0,152746;
0,612963;-0,481694;0,105613;
0,613063;-0,448709;0,0571685;
0,613163;-0,414406;0,0076261;
0,613263;-0,378965;-0,042794;
0,613363;-0,342572;-0,0938668;
0,613463;-0,305416;-0,145364;
0,613563;-0,267687;-0,197053;
0,613663;-0,22958;-0,2487;
0,613763;-0,191289;-0,300073;
0,613863;-0,153008;-0,350937;
0,613963;-0,114932;-0,40106;
0,614063;-0,0772522;-0,450213;
0,614163;-0,0401573;-0,49817;
0,614263;-0,0038327;-0,544711;
0,614363;0,0315408;-0,589619;
0,614463;0,0657878;-0,632689;
0,614563;0,0987395;-0,673718;
0,614663;0,130234;-0,712516;
0,614763;0,160117;-0,748902;
0,614863;0,188243;-0,782703;
0,614963;0,214477;-0,813761;
0,615063;0,238692;-0,841928;
0,615163;0,260773;-0,867069;
0,615263;0,280615;-0,889064;
0,615363;0,298125;-0,907804;
0,615463;0,313224;-0,923199;
0,615563;0,325842;-0,93517;
