time;V(/Bias_Out)1;V(/VoutN)1;V(/VoutP)1;
0,234193;2,50619;2,49569;2,49667;
0,234203;2,50619;2,49569;2,49667;
0,234213;2,50619;2,49569;2,49667;
0,234223;2,50619;2,49569;2,49667;
0,234233;2,50619;2,49569;2,49666;
0,234243;2,50619;2,49569;2,49666;
0,234253;2,50619;2,49569;2,49666;
0,234263;2,50619;2,49569;2,49666;
0,234273;2,50619;2,4957;2,49666;
0,234283;2,50619;2,4957;2,49666;
0,234293;2,50619;2,4957;2,49666;
0,234303;2,50619;2,4957;2,49666;
0,234313;2,50619;2,4957;2,49665;
0,234323;2,50619;2,4957;2,49665;
0,234333;2,50619;2,4957;2,49665;
0,234343;2,50619;2,4957;2,49665;
0,234353;2,50619;2,4957;2,49665;
0,234363;2,50619;2,4957;2,49665;
0,234373;2,50619;2,4957;2,49665;
0,234383;2,50619;2,4957;2,49665;
0,234393;2,50619;2,4957;2,49664;
0,234403;2,50619;2,49571;2,49664;
0,234413;2,50619;2,49571;2,49664;
0,234423;2,50619;2,49571;2,49664;
0,234433;2,50619;2,49571;2,49664;
0,234443;2,50619;2,49571;2,49664;
0,234453;2,50619;2,49571;2,49664;
0,234463;2,50619;2,49571;2,49664;
0,234473;2,50619;2,49571;2,49663;
0,234483;2,50619;2,49571;2,49663;
0,234493;2,50619;2,49571;2,49663;
0,234503;2,50619;2,49571;2,49663;
0,234513;2,50619;2,49571;2,49663;
0,234523;2,50619;2,49572;2,49663;
0,234533;2,50619;2,49572;2,49663;
0,234543;2,50619;2,49572;2,49663;
0,234553;2,50619;2,49572;2,49662;
0,234563;2,50619;2,49572;2,49662;
0,234573;2,50619;2,49572;2,49662;
0,234583;2,50619;2,49572;2,49662;
0,234593;2,50619;2,49572;2,49662;
0,234603;2,50619;2,49572;2,49662;
0,234613;2,50619;2,49572;2,49662;
0,234623;2,50619;2,49572;2,49661;
0,234633;2,50619;2,49572;2,49661;
0,234643;2,50619;2,49573;2,49661;
0,234653;2,50619;2,49573;2,49661;
0,234663;2,50619;2,49573;2,49661;
0,234673;2,50619;2,49573;2,49661;
0,234683;2,50619;2,49573;2,49661;
0,234693;2,50619;2,49573;2,49661;
0,234703;2,50619;2,49573;2,4966;
0,234713;2,50619;2,49573;2,4966;
0,234723;2,50619;2,49573;2,4966;
0,234733;2,50619;2,49573;2,4966;
0,234743;2,50619;2,49573;2,4966;
0,234753;2,50619;2,49573;2,4966;
0,234763;2,50619;2,49574;2,4966;
0,234773;2,50619;2,49574;2,49659;
0,234783;2,50619;2,49574;2,49659;
0,234793;2,50619;2,49574;2,49659;
0,234803;2,50619;2,49574;2,49659;
0,234813;2,50619;2,49574;2,49659;
0,234823;2,50619;2,49574;2,49659;
0,234833;2,50619;2,49574;2,49659;
0,234843;2,50619;2,49574;2,49659;
0,234853;2,50619;2,49574;2,49658;
0,234863;2,50619;2,49574;2,49658;
0,234873;2,50619;2,49574;2,49658;
0,234883;2,50619;2,49575;2,49658;
0,234893;2,50619;2,49575;2,49658;
0,234903;2,50619;2,49575;2,49658;
0,234913;2,50619;2,49575;2,49658;
0,234923;2,50619;2,49575;2,49657;
0,234933;2,50619;2,49575;2,49657;
0,234943;2,50619;2,49575;2,49657;
0,234953;2,50619;2,49575;2,49657;
0,234963;2,50619;2,49575;2,49657;
0,234973;2,50619;2,49575;2,49657;
0,234983;2,50619;2,49575;2,49657;
0,234993;2,50619;2,49575;2,49656;
0,235003;2,50619;2,49576;2,49656;
0,235013;2,50619;2,49576;2,49656;
0,235023;2,50619;2,49576;2,49656;
0,235033;2,50619;2,49576;2,49656;
0,235043;2,50619;2,49576;2,49656;
0,235053;2,50619;2,49576;2,49656;
0,235063;2,50619;2,49576;2,49655;
0,235073;2,50619;2,49576;2,49655;
0,235083;2,50619;2,49576;2,49655;
0,235093;2,50619;2,49576;2,49655;
0,235103;2,50619;2,49576;2,49655;
0,235113;2,50619;2,49577;2,49655;
0,235123;2,50619;2,49577;2,49655;
0,235133;2,50619;2,49577;2,49654;
0,235143;2,50619;2,49577;2,49654;
0,235153;2,50619;2,49577;2,49654;
0,235163;2,50619;2,49577;2,49654;
0,235173;2,50619;2,49577;2,49654;
0,235183;2,50619;2,49577;2,49654;
0,235193;2,50619;2,49577;2,49654;
0,235203;2,50619;2,49577;2,49653;
0,235213;2,50619;2,49577;2,49653;
0,235223;2,50619;2,49578;2,49653;
0,235233;2,50619;2,49578;2,49653;
0,235243;2,50619;2,49578;2,49653;
0,235253;2,50619;2,49578;2,49653;
0,235263;2,50619;2,49578;2,49653;
0,235273;2,50619;2,49578;2,49652;
0,235283;2,50619;2,49578;2,49652;
0,235293;2,50619;2,49578;2,49652;
0,235303;2,50619;2,49578;2,49652;
0,235313;2,50619;2,49578;2,49652;
0,235323;2,50619;2,49578;2,49652;
0,235333;2,50619;2,49579;2,49652;
0,235343;2,50619;2,49579;2,49651;
0,235353;2,50619;2,49579;2,49651;
0,235363;2,50619;2,49579;2,49651;
0,235373;2,50619;2,49579;2,49651;
0,235383;2,50619;2,49579;2,49651;
0,235393;2,50619;2,49579;2,49651;
0,235403;2,50619;2,49579;2,49651;
0,235413;2,50619;2,49579;2,4965;
0,235423;2,50619;2,49579;2,4965;
0,235433;2,50619;2,49579;2,4965;
0,235443;2,50619;2,4958;2,4965;
0,235453;2,50619;2,4958;2,4965;
0,235463;2,50619;2,4958;2,4965;
0,235473;2,50619;2,4958;2,4965;
0,235483;2,50619;2,4958;2,49649;
0,235493;2,50619;2,4958;2,49649;
0,235503;2,50619;2,4958;2,49649;
0,235513;2,50619;2,4958;2,49649;
0,235523;2,50619;2,4958;2,49649;
0,235533;2,50619;2,4958;2,49649;
0,235543;2,50619;2,4958;2,49648;
0,235553;2,50619;2,49581;2,49648;
0,235563;2,50619;2,49581;2,49648;
0,235573;2,50619;2,49581;2,49648;
0,235583;2,50619;2,49581;2,49648;
0,235593;2,50619;2,49581;2,49648;
0,235603;2,50619;2,49581;2,49648;
0,235613;2,50619;2,49581;2,49647;
0,235623;2,50619;2,49581;2,49647;
0,235633;2,50619;2,49581;2,49647;
0,235643;2,50619;2,49581;2,49647;
0,235653;2,50619;2,49581;2,49647;
0,235663;2,50619;2,49582;2,49647;
0,235673;2,50619;2,49582;2,49647;
0,235683;2,50619;2,49582;2,49646;
0,235693;2,50619;2,49582;2,49646;
0,235703;2,50619;2,49582;2,49646;
0,235713;2,50619;2,49582;2,49646;
0,235723;2,50619;2,49582;2,49646;
0,235733;2,50619;2,49582;2,49646;
0,235743;2,50619;2,49582;2,49645;
0,235753;2,50619;2,49582;2,49645;
0,235763;2,50619;2,49583;2,49645;
0,235773;2,50619;2,49583;2,49645;
0,235783;2,50619;2,49583;2,49645;
0,235793;2,50619;2,49583;2,49645;
0,235803;2,50619;2,49583;2,49645;
0,235813;2,50619;2,49583;2,49644;
0,235823;2,50619;2,49583;2,49644;
0,235833;2,50619;2,49583;2,49644;
0,235843;2,50619;2,49583;2,49644;
0,235853;2,50619;2,49583;2,49644;
0,235863;2,50619;2,49583;2,49644;
0,235873;2,50619;2,49584;2,49643;
0,235883;2,50619;2,49584;2,49643;
0,235893;2,50619;2,49584;2,49643;
0,235903;2,50619;2,49584;2,49643;
0,235913;2,50619;2,49584;2,49643;
0,235923;2,50619;2,49584;2,49643;
0,235933;2,50619;2,49584;2,49643;
0,235943;2,50619;2,49584;2,49642;
0,235953;2,50619;2,49584;2,49642;
0,235963;2,50619;2,49584;2,49642;
0,235973;2,50619;2,49585;2,49642;
0,235983;2,50619;2,49585;2,49642;
0,235993;2,50619;2,49585;2,49642;
0,236003;2,50619;2,49585;2,49641;
0,236013;2,50619;2,49585;2,49641;
0,236023;2,50619;2,49585;2,49641;
0,236033;2,50619;2,49585;2,49641;
0,236043;2,50619;2,49585;2,49641;
0,236053;2,50619;2,49585;2,49641;
0,236063;2,50619;2,49585;2,4964;
0,236073;2,50619;2,49586;2,4964;
0,236083;2,50619;2,49586;2,4964;
0,236093;2,50619;2,49586;2,4964;
0,236103;2,50619;2,49586;2,4964;
0,236113;2,50619;2,49586;2,4964;
0,236123;2,50619;2,49586;2,4964;
0,236133;2,50619;2,49586;2,49639;
0,236143;2,50619;2,49586;2,49639;
0,236153;2,50619;2,49586;2,49639;
0,236163;2,50619;2,49586;2,49639;
0,236173;2,50619;2,49587;2,49639;
0,236183;2,50619;2,49587;2,49639;
0,236193;2,50619;2,49587;2,49638;
0,236203;2,50619;2,49587;2,49638;
0,236213;2,50619;2,49587;2,49638;
0,236223;2,50619;2,49587;2,49638;
0,236233;2,50619;2,49587;2,49638;
0,236243;2,50619;2,49587;2,49638;
0,236253;2,50619;2,49587;2,49637;
0,236263;2,50619;2,49587;2,49637;
0,236273;2,50619;2,49588;2,49637;
0,236283;2,50619;2,49588;2,49637;
0,236293;2,50619;2,49588;2,49637;
0,236303;2,50619;2,49588;2,49637;
0,236313;2,50619;2,49588;2,49637;
0,236323;2,50619;2,49588;2,49636;
0,236333;2,50619;2,49588;2,49636;
0,236343;2,50619;2,49588;2,49636;
0,236353;2,50619;2,49588;2,49636;
0,236363;2,50619;2,49588;2,49636;
0,236373;2,50619;2,49589;2,49636;
0,236383;2,50619;2,49589;2,49635;
0,236393;2,50619;2,49589;2,49635;
0,236403;2,50619;2,49589;2,49635;
0,236413;2,50619;2,49589;2,49635;
0,236423;2,50619;2,49589;2,49635;
0,236433;2,50619;2,49589;2,49635;
0,236443;2,50619;2,49589;2,49634;
0,236453;2,50619;2,49589;2,49634;
0,236463;2,50619;2,49589;2,49634;
0,236473;2,50619;2,4959;2,49634;
0,236483;2,50619;2,4959;2,49634;
0,236493;2,50619;2,4959;2,49634;
0,236503;2,50619;2,4959;2,49633;
0,236513;2,50619;2,4959;2,49633;
0,236523;2,50619;2,4959;2,49633;
0,236533;2,50619;2,4959;2,49633;
0,236543;2,50619;2,4959;2,49633;
0,236553;2,50619;2,4959;2,49633;
0,236563;2,50619;2,4959;2,49632;
0,236573;2,50619;2,49591;2,49632;
0,236583;2,50619;2,49591;2,49632;
0,236593;2,50619;2,49591;2,49632;
0,236603;2,50619;2,49591;2,49632;
0,236613;2,50619;2,49591;2,49632;
0,236623;2,50619;2,49591;2,49632;
0,236633;2,50619;2,49591;2,49631;
0,236643;2,50619;2,49591;2,49631;
0,236653;2,50619;2,49591;2,49631;
0,236663;2,50619;2,49591;2,49631;
0,236673;2,50619;2,49592;2,49631;
0,236683;2,50619;2,49592;2,49631;
0,236693;2,50619;2,49592;2,4963;
0,236703;2,50619;2,49592;2,4963;
0,236713;2,50619;2,49592;2,4963;
0,236723;2,50619;2,49592;2,4963;
0,236733;2,50619;2,49592;2,4963;
0,236743;2,50619;2,49592;2,4963;
0,236753;2,50619;2,49592;2,49629;
0,236763;2,50619;2,49593;2,49629;
0,236773;2,50619;2,49593;2,49629;
0,236783;2,50619;2,49593;2,49629;
0,236793;2,50619;2,49593;2,49629;
0,236803;2,50619;2,49593;2,49629;
0,236813;2,50619;2,49593;2,49628;
0,236823;2,50619;2,49593;2,49628;
0,236833;2,50619;2,49593;2,49628;
0,236843;2,50619;2,49593;2,49628;
0,236853;2,50619;2,49593;2,49628;
0,236863;2,50619;2,49594;2,49628;
0,236873;2,50619;2,49594;2,49627;
0,236883;2,50619;2,49594;2,49627;
0,236893;2,50619;2,49594;2,49627;
0,236903;2,50619;2,49594;2,49627;
0,236913;2,50619;2,49594;2,49627;
0,236923;2,50619;2,49594;2,49627;
0,236933;2,50619;2,49594;2,49626;
0,236943;2,50619;2,49594;2,49626;
0,236953;2,50619;2,49594;2,49626;
0,236963;2,50619;2,49595;2,49626;
0,236973;2,50619;2,49595;2,49626;
0,236983;2,50619;2,49595;2,49626;
0,236993;2,50619;2,49595;2,49625;
0,237003;2,50619;2,49595;2,49625;
0,237013;2,50619;2,49595;2,49625;
0,237023;2,50619;2,49595;2,49625;
0,237033;2,50619;2,49595;2,49625;
0,237043;2,50619;2,49595;2,49625;
0,237053;2,50619;2,49596;2,49624;
0,237063;2,50619;2,49596;2,49624;
0,237073;2,50619;2,49596;2,49624;
0,237083;2,50619;2,49596;2,49624;
0,237093;2,50619;2,49596;2,49624;
0,237103;2,50619;2,49596;2,49624;
0,237113;2,50619;2,49596;2,49623;
0,237123;2,50619;2,49596;2,49623;
0,237133;2,50619;2,49596;2,49623;
0,237143;2,50619;2,49596;2,49623;
0,237153;2,50619;2,49597;2,49623;
0,237163;2,50619;2,49597;2,49623;
0,237173;2,50619;2,49597;2,49622;
0,237183;2,50619;2,49597;2,49622;
0,237193;2,50619;2,49597;2,49622;
0,237203;2,50619;2,49597;2,49622;
0,237213;2,50619;2,49597;2,49622;
0,237223;2,50619;2,49597;2,49622;
0,237233;2,50619;2,49597;2,49621;
0,237243;2,50619;2,49598;2,49621;
0,237253;2,50619;2,49598;2,49621;
0,237263;2,50619;2,49598;2,49621;
0,237273;2,50619;2,49598;2,49621;
0,237283;2,50619;2,49598;2,49621;
0,237293;2,50619;2,49598;2,4962;
0,237303;2,50619;2,49598;2,4962;
0,237313;2,50619;2,49598;2,4962;
0,237323;2,50619;2,49598;2,4962;
0,237333;2,50619;2,49598;2,4962;
0,237343;2,50619;2,49599;2,4962;
0,237353;2,50619;2,49599;2,49619;
0,237363;2,50619;2,49599;2,49619;
0,237373;2,50619;2,49599;2,49619;
0,237383;2,50619;2,49599;2,49619;
0,237393;2,50619;2,49599;2,49619;
0,237403;2,50619;2,49599;2,49618;
0,237413;2,50619;2,49599;2,49618;
0,237423;2,50619;2,49599;2,49618;
0,237433;2,50619;2,496;2,49618;
0,237443;2,50619;2,496;2,49618;
0,237453;2,50619;2,496;2,49618;
0,237463;2,50619;2,496;2,49617;
0,237473;2,50619;2,496;2,49617;
0,237483;2,50619;2,496;2,49617;
0,237493;2,50619;2,496;2,49617;
0,237503;2,50619;2,496;2,49617;
0,237513;2,50619;2,496;2,49617;
0,237523;2,50619;2,496;2,49616;
0,237533;2,50619;2,49601;2,49616;
0,237543;2,50619;2,49601;2,49616;
0,237553;2,50619;2,49601;2,49616;
0,237563;2,50619;2,49601;2,49616;
0,237573;2,50619;2,49601;2,49616;
0,237583;2,50619;2,49601;2,49615;
0,237593;2,50619;2,49601;2,49615;
0,237603;2,50619;2,49601;2,49615;
0,237613;2,50619;2,49601;2,49615;
0,237623;2,50619;2,49602;2,49615;
0,237633;2,50619;2,49602;2,49615;
0,237643;2,50619;2,49602;2,49614;
0,237653;2,50619;2,49602;2,49614;
0,237663;2,50619;2,49602;2,49614;
0,237673;2,50619;2,49602;2,49614;
0,237683;2,50619;2,49602;2,49614;
0,237693;2,50619;2,49602;2,49614;
0,237703;2,50619;2,49602;2,49613;
0,237713;2,50619;2,49602;2,49613;
0,237723;2,50619;2,49603;2,49613;
0,237733;2,50619;2,49603;2,49613;
0,237743;2,50619;2,49603;2,49613;
0,237753;2,50619;2,49603;2,49613;
0,237763;2,50619;2,49603;2,49612;
0,237773;2,50619;2,49603;2,49612;
0,237783;2,50619;2,49603;2,49612;
0,237793;2,50619;2,49603;2,49612;
0,237803;2,50619;2,49603;2,49612;
0,237813;2,50619;2,49604;2,49612;
0,237823;2,50619;2,49604;2,49611;
0,237833;2,50619;2,49604;2,49611;
0,237843;2,50619;2,49604;2,49611;
0,237853;2,50619;2,49604;2,49611;
0,237863;2,50619;2,49604;2,49611;
0,237873;2,50619;2,49604;2,4961;
0,237883;2,50619;2,49604;2,4961;
0,237893;2,50619;2,49604;2,4961;
0,237903;2,50619;2,49605;2,4961;
0,237913;2,50619;2,49605;2,4961;
0,237923;2,50619;2,49605;2,4961;
0,237933;2,50619;2,49605;2,49609;
0,237943;2,50619;2,49605;2,49609;
0,237953;2,50619;2,49605;2,49609;
0,237963;2,50619;2,49605;2,49609;
0,237973;2,50619;2,49605;2,49609;
0,237983;2,50619;2,49605;2,49609;
0,237993;2,50619;2,49605;2,49608;
0,238003;2,50619;2,49606;2,49608;
0,238013;2,50619;2,49606;2,49608;
0,238023;2,50619;2,49606;2,49608;
0,238033;2,50619;2,49606;2,49608;
0,238043;2,50619;2,49606;2,49608;
0,238053;2,50619;2,49606;2,49607;
0,238063;2,50619;2,49606;2,49607;
0,238073;2,50619;2,49606;2,49607;
0,238083;2,50619;2,49606;2,49607;
0,238093;2,50619;2,49607;2,49607;
0,238103;2,50619;2,49607;2,49607;
0,238113;2,50619;2,49607;2,49606;
0,238123;2,50619;2,49607;2,49606;
0,238133;2,50619;2,49607;2,49606;
0,238143;2,50619;2,49607;2,49606;
0,238153;2,50619;2,49607;2,49606;
0,238163;2,50619;2,49607;2,49606;
0,238173;2,50619;2,49607;2,49605;
0,238183;2,50619;2,49607;2,49605;
0,238193;2,50619;2,49608;2,49605;
0,238203;2,50619;2,49608;2,49605;
0,238213;2,50619;2,49608;2,49605;
0,238223;2,50619;2,49608;2,49605;
0,238233;2,50619;2,49608;2,49604;
0,238243;2,50619;2,49608;2,49604;
0,238253;2,50619;2,49608;2,49604;
0,238263;2,50619;2,49608;2,49604;
0,238273;2,50619;2,49608;2,49604;
0,238283;2,50619;2,49609;2,49603;
0,238293;2,50619;2,49609;2,49603;
0,238303;2,50619;2,49609;2,49603;
0,238313;2,50619;2,49609;2,49603;
0,238323;2,50619;2,49609;2,49603;
0,238333;2,50619;2,49609;2,49603;
0,238343;2,50619;2,49609;2,49602;
0,238353;2,50619;2,49609;2,49602;
0,238363;2,50619;2,49609;2,49602;
0,238373;2,50619;2,4961;2,49602;
0,238383;2,50619;2,4961;2,49602;
0,238393;2,50619;2,4961;2,49602;
0,238403;2,50619;2,4961;2,49601;
0,238413;2,50619;2,4961;2,49601;
0,238423;2,50619;2,4961;2,49601;
0,238433;2,50619;2,4961;2,49601;
0,238443;2,50619;2,4961;2,49601;
0,238453;2,50619;2,4961;2,49601;
0,238463;2,50619;2,4961;2,496;
0,238473;2,50619;2,49611;2,496;
0,238483;2,50619;2,49611;2,496;
0,238493;2,50619;2,49611;2,496;
0,238503;2,50619;2,49611;2,496;
0,238513;2,50619;2,49611;2,496;
0,238523;2,50619;2,49611;2,49599;
0,238533;2,50619;2,49611;2,49599;
0,238543;2,50619;2,49611;2,49599;
0,238553;2,50619;2,49611;2,49599;
0,238563;2,50619;2,49612;2,49599;
0,238573;2,50619;2,49612;2,49599;
0,238583;2,50619;2,49612;2,49598;
0,238593;2,50619;2,49612;2,49598;
0,238603;2,50619;2,49612;2,49598;
0,238613;2,50619;2,49612;2,49598;
0,238623;2,50619;2,49612;2,49598;
0,238633;2,50619;2,49612;2,49598;
0,238643;2,50619;2,49612;2,49597;
0,238653;2,50619;2,49613;2,49597;
0,238663;2,50619;2,49613;2,49597;
0,238673;2,50619;2,49613;2,49597;
0,238683;2,50619;2,49613;2,49597;
0,238693;2,50619;2,49613;2,49597;
0,238703;2,50619;2,49613;2,49596;
0,238713;2,50619;2,49613;2,49596;
0,238723;2,50619;2,49613;2,49596;
0,238733;2,50619;2,49613;2,49596;
0,238743;2,50619;2,49613;2,49596;
0,238753;2,50619;2,49614;2,49595;
0,238763;2,50619;2,49614;2,49595;
0,238773;2,50619;2,49614;2,49595;
0,238783;2,50619;2,49614;2,49595;
0,238793;2,50619;2,49614;2,49595;
0,238803;2,50619;2,49614;2,49595;
0,238813;2,50619;2,49614;2,49594;
0,238823;2,50619;2,49614;2,49594;
0,238833;2,50619;2,49614;2,49594;
0,238843;2,50619;2,49615;2,49594;
0,238853;2,50619;2,49615;2,49594;
0,238863;2,50619;2,49615;2,49594;
0,238873;2,50619;2,49615;2,49593;
0,238883;2,50619;2,49615;2,49593;
0,238893;2,50619;2,49615;2,49593;
0,238903;2,50619;2,49615;2,49593;
0,238913;2,50619;2,49615;2,49593;
0,238923;2,50619;2,49615;2,49593;
0,238933;2,50619;2,49615;2,49592;
0,238943;2,50619;2,49616;2,49592;
0,238953;2,50619;2,49616;2,49592;
0,238963;2,50619;2,49616;2,49592;
0,238973;2,50619;2,49616;2,49592;
0,238983;2,50619;2,49616;2,49592;
0,238993;2,50619;2,49616;2,49591;
0,239003;2,50619;2,49616;2,49591;
0,239013;2,50619;2,49616;2,49591;
0,239023;2,50619;2,49616;2,49591;
0,239033;2,50619;2,49617;2,49591;
0,239043;2,50619;2,49617;2,49591;
0,239053;2,50619;2,49617;2,4959;
0,239063;2,50619;2,49617;2,4959;
0,239073;2,50619;2,49617;2,4959;
0,239083;2,50619;2,49617;2,4959;
0,239093;2,50619;2,49617;2,4959;
0,239103;2,50619;2,49617;2,4959;
0,239113;2,50619;2,49617;2,49589;
0,239123;2,50619;2,49617;2,49589;
0,239133;2,50619;2,49618;2,49589;
0,239143;2,50619;2,49618;2,49589;
0,239153;2,50619;2,49618;2,49589;
0,239163;2,50619;2,49618;2,49589;
0,239173;2,50619;2,49618;2,49588;
0,239183;2,50619;2,49618;2,49588;
0,239193;2,50619;2,49618;2,49588;
0,239203;2,50619;2,49618;2,49588;
0,239213;2,50619;2,49618;2,49588;
0,239223;2,50619;2,49619;2,49588;
0,239233;2,50619;2,49619;2,49587;
0,239243;2,50619;2,49619;2,49587;
0,239253;2,50619;2,49619;2,49587;
0,239263;2,50619;2,49619;2,49587;
0,239273;2,50619;2,49619;2,49587;
0,239283;2,50619;2,49619;2,49587;
0,239293;2,50619;2,49619;2,49586;
0,239303;2,50619;2,49619;2,49586;
0,239313;2,50619;2,49619;2,49586;
0,239323;2,50619;2,4962;2,49586;
0,239333;2,50619;2,4962;2,49586;
0,239343;2,50619;2,4962;2,49586;
0,239353;2,50619;2,4962;2,49585;
0,239363;2,50619;2,4962;2,49585;
0,239373;2,50619;2,4962;2,49585;
0,239383;2,50619;2,4962;2,49585;
0,239393;2,50619;2,4962;2,49585;
0,239403;2,50619;2,4962;2,49585;
0,239413;2,50619;2,4962;2,49584;
0,239423;2,50619;2,49621;2,49584;
0,239433;2,50619;2,49621;2,49584;
0,239443;2,50619;2,49621;2,49584;
0,239453;2,50619;2,49621;2,49584;
0,239463;2,50619;2,49621;2,49584;
0,239473;2,50619;2,49621;2,49583;
0,239483;2,50619;2,49621;2,49583;
0,239493;2,50619;2,49621;2,49583;
0,239503;2,50619;2,49621;2,49583;
0,239513;2,50619;2,49622;2,49583;
0,239523;2,50619;2,49622;2,49583;
0,239533;2,50619;2,49622;2,49582;
0,239543;2,50619;2,49622;2,49582;
0,239553;2,50619;2,49622;2,49582;
0,239563;2,50619;2,49622;2,49582;
0,239573;2,50619;2,49622;2,49582;
0,239583;2,50619;2,49622;2,49582;
0,239593;2,50619;2,49622;2,49581;
0,239603;2,50619;2,49622;2,49581;
0,239613;2,50619;2,49623;2,49581;
0,239623;2,50619;2,49623;2,49581;
0,239633;2,50619;2,49623;2,49581;
0,239643;2,50619;2,49623;2,49581;
0,239653;2,50619;2,49623;2,4958;
0,239663;2,50619;2,49623;2,4958;
0,239673;2,50619;2,49623;2,4958;
0,239683;2,50619;2,49623;2,4958;
0,239693;2,50619;2,49623;2,4958;
0,239703;2,50619;2,49623;2,4958;
0,239713;2,50619;2,49624;2,4958;
0,239723;2,50619;2,49624;2,49579;
0,239733;2,50619;2,49624;2,49579;
0,239743;2,50619;2,49624;2,49579;
0,239753;2,50619;2,49624;2,49579;
0,239763;2,50619;2,49624;2,49579;
0,239773;2,50619;2,49624;2,49579;
0,239783;2,50619;2,49624;2,49578;
0,239793;2,50619;2,49624;2,49578;
0,239803;2,50619;2,49624;2,49578;
0,239813;2,50619;2,49625;2,49578;
0,239823;2,50619;2,49625;2,49578;
0,239833;2,50619;2,49625;2,49578;
0,239843;2,50619;2,49625;2,49577;
0,239853;2,50619;2,49625;2,49577;
0,239863;2,50619;2,49625;2,49577;
0,239873;2,50619;2,49625;2,49577;
0,239883;2,50619;2,49625;2,49577;
0,239893;2,50619;2,49625;2,49577;
0,239903;2,50619;2,49625;2,49576;
0,239913;2,50619;2,49626;2,49576;
0,239923;2,50619;2,49626;2,49576;
0,239933;2,50619;2,49626;2,49576;
0,239943;2,50619;2,49626;2,49576;
0,239953;2,50619;2,49626;2,49576;
0,239963;2,50619;2,49626;2,49575;
0,239973;2,50619;2,49626;2,49575;
0,239983;2,50619;2,49626;2,49575;
0,239993;2,50619;2,49626;2,49575;
0,240003;2,50619;2,49626;2,49575;
0,240013;2,50619;2,49627;2,49575;
0,240023;2,50619;2,49627;2,49575;
0,240033;2,50619;2,49627;2,49574;
0,240043;2,50619;2,49627;2,49574;
0,240053;2,50619;2,49627;2,49574;
0,240063;2,50619;2,49627;2,49574;
0,240073;2,50619;2,49627;2,49574;
0,240083;2,50619;2,49627;2,49574;
0,240093;2,50619;2,49627;2,49573;
0,240103;2,50619;2,49627;2,49573;
0,240113;2,50619;2,49628;2,49573;
0,240123;2,50619;2,49628;2,49573;
0,240133;2,50619;2,49628;2,49573;
0,240143;2,50619;2,49628;2,49573;
0,240153;2,50619;2,49628;2,49572;
0,240163;2,50619;2,49628;2,49572;
0,240173;2,50619;2,49628;2,49572;
0,240183;2,50619;2,49628;2,49572;
0,240193;2,50619;2,49628;2,49572;
0,240203;2,50619;2,49628;2,49572;
0,240213;2,50619;2,49629;2,49572;
0,240223;2,50619;2,49629;2,49571;
0,240233;2,50619;2,49629;2,49571;
0,240243;2,50619;2,49629;2,49571;
0,240253;2,50619;2,49629;2,49571;
0,240263;2,50619;2,49629;2,49571;
0,240273;2,50619;2,49629;2,49571;
0,240283;2,50619;2,49629;2,4957;
0,240293;2,50619;2,49629;2,4957;
0,240303;2,50619;2,49629;2,4957;
0,240313;2,50619;2,49629;2,4957;
0,240323;2,50619;2,4963;2,4957;
0,240333;2,50619;2,4963;2,4957;
0,240343;2,50619;2,4963;2,4957;
0,240353;2,50619;2,4963;2,49569;
0,240363;2,50619;2,4963;2,49569;
0,240373;2,50619;2,4963;2,49569;
0,240383;2,50619;2,4963;2,49569;
0,240393;2,50619;2,4963;2,49569;
0,240403;2,50619;2,4963;2,49569;
0,240413;2,50619;2,4963;2,49568;
0,240423;2,50619;2,49631;2,49568;
0,240433;2,50619;2,49631;2,49568;
0,240443;2,50619;2,49631;2,49568;
0,240453;2,50619;2,49631;2,49568;
0,240463;2,50619;2,49631;2,49568;
0,240473;2,50619;2,49631;2,49568;
0,240483;2,50619;2,49631;2,49567;
0,240493;2,50619;2,49631;2,49567;
0,240503;2,50619;2,49631;2,49567;
0,240513;2,50619;2,49631;2,49567;
0,240523;2,50619;2,49632;2,49567;
0,240533;2,50619;2,49632;2,49567;
0,240543;2,50619;2,49632;2,49566;
0,240553;2,50619;2,49632;2,49566;
0,240563;2,50619;2,49632;2,49566;
0,240573;2,50619;2,49632;2,49566;
0,240583;2,50619;2,49632;2,49566;
0,240593;2,50619;2,49632;2,49566;
0,240603;2,50619;2,49632;2,49566;
0,240613;2,50619;2,49632;2,49565;
0,240623;2,50619;2,49632;2,49565;
0,240633;2,50619;2,49633;2,49565;
0,240643;2,50619;2,49633;2,49565;
0,240653;2,50619;2,49633;2,49565;
0,240663;2,50619;2,49633;2,49565;
0,240673;2,50619;2,49633;2,49565;
0,240683;2,50619;2,49633;2,49564;
0,240693;2,50619;2,49633;2,49564;
0,240703;2,50619;2,49633;2,49564;
0,240713;2,50619;2,49633;2,49564;
0,240723;2,50619;2,49633;2,49564;
0,240733;2,50619;2,49633;2,49564;
0,240743;2,50619;2,49634;2,49563;
0,240753;2,50619;2,49634;2,49563;
0,240763;2,50619;2,49634;2,49563;
0,240773;2,50619;2,49634;2,49563;
0,240783;2,50619;2,49634;2,49563;
0,240793;2,50619;2,49634;2,49563;
0,240803;2,50619;2,49634;2,49563;
0,240813;2,50619;2,49634;2,49562;
0,240823;2,50619;2,49634;2,49562;
0,240833;2,50619;2,49634;2,49562;
